,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
32,50 - 59,20-29,33.1,33.0,37.8,28.4,4.7,0,,,,,
33,50 - 59,30-39,7.9,10.0,12.6,3.2,4.7,0,,,,,
34,50 - 59,40-49,1.4,3.0,6.1,-3.3,4.7,0,,,,,
35,50 - 59,50-89,1.0,0.0,5.7,-3.7,4.7,0,,,,,
36,60 - 69,1-9,34.5,36.0,39.2,29.8,4.7,0,,,,,
37,60 - 69,10-19,88.2,89.0,92.9,83.5,4.7,0,,,,,
38,60 - 69,20-29,55.8,58.0,60.5,51.1,4.7,0,,,,,
39,60 - 69,30-39,15.6,15.0,20.3,10.9,4.7,0,,,,,
40,60 - 69,40-49,-1.8,2.0,2.9,-6.5,4.7,0,,,,,
41,60 - 69,50-89,2.7,2.0,7.4,-2.0,4.7,0,,,,,
42,70 - 79,1-9,46.1,50.0,50.8,41.4,4.7,0,,,,,
43,70 - 79,10-19,147.1,145.0,151.8,142.4,4.7,0,,,,,
44,70 - 79,20-29,45.3,46.0,50.0,40.6,4.7,0,,,,,
45,70 - 79,30-39,14.7,12.0,19.4,10.0,4.7,0,,,,,
46,70 - 79,40-49,4.1,1.0,8.8,-0.6,4.7,0,,,,,
47,70 - 79,50-89,3.8,1.0,8.5,-0.9,4.7,0,,,,,
48,80 - 89,1-9,42.3,41.0,47.0,37.6,4.7,0,,,,,
49,80 - 89,10-19,102.2,101.0,106.9,97.4,4.7,0,,,,,
50,80 - 89,20-29,30.5,31.0,35.2,25.7,4.7,0,,,,,
51,80 - 89,30-39,2.1,2.0,6.8,-2.6,4.7,0,,,,,
52,80 - 89,40-49,1.0,1.0,5.7,-3.7,4.7,0,,,,,
53,80 - 89,50-89,-8.7,0.0,-4.0,-13.4,4.7,0,,,,,
54,90 - 99,1-9,10.9,10.0,15.6,6.2,4.7,0,,,,,
55,90 - 99,10-19,12.7,10.0,17.4,8.0,4.7,0,,,,,
56,90 - 99,20-29,5.7,6.0,10.4,1.0,4.7,0,,,,,
57,90 - 99,30-39,0.1,1.0,4.8,-4.6,4.7,0,,,,,
58,90 - 99,40-49,-1.8,0.0,2.9,-6.5,4.7,0,,,,,
59,90 - 99,50-89,0.4,0.0,5.1,-4.3,4.7,0,,,,,
60,0 - 9,1-9,5.0,4.0,7.3,2.6,2.4,1,4.6,4.0,-0.1,9.4,4.7
61,0 - 9,10-19,1.6,0.0,4.0,-0.7,2.4,1,5.3,0.0,0.6,10.0,4.7
62,0 - 9,20-29,3.0,0.0,5.3,0.6,2.4,1,5.1,0.0,0.4,9.8,4.7
63,0 - 9,30-39,-2.2,0.0,0.1,-4.6,2.4,1,3.3,0.0,-1.4,8.0,4.7
64,0 - 9,40-49,-3.6,0.0,-1.2,-5.9,2.4,1,-8.8,0.0,-13.5,-4.1,4.7
65,0 - 9,50-89,-0.0,0.0,2.3,-2.4,2.4,1,1.6,0.0,-3.1,6.3,4.7
66,10 - 19,1-9,2.4,3.0,4.7,0.0,2.4,1,3.1,3.0,-1.6,7.8,4.7
67,10 - 19,10-19,-0.2,1.0,2.1,-2.6,2.4,1,2.3,1.0,-2.4,7.0,4.7
68,10 - 19,20-29,1.4,0.0,3.7,-1.0,2.4,1,-3.2,0.0,-7.9,1.6,4.7
69,10 - 19,30-39,-2.0,0.0,0.4,-4.3,2.4,1,-2.0,0.0,-6.7,2.7,4.7
70,10 - 19,40-49,-1.6,0.0,0.8,-4.0,2.4,1,1.9,0.0,-2.8,6.6,4.7
71,10 - 19,50-89,-1.0,0.0,1.3,-3.4,2.4,1,2.8,0.0,-1.9,7.5,4.7
72,20 - 29,1-9,14.2,11.0,16.6,11.9,2.4,1,13.7,11.0,9.0,18.4,4.7
73,20 - 29,10-19,-3.8,5.0,-1.4,-6.1,2.4,1,-3.7,5.0,-8.4,1.0,4.7
74,20 - 29,20-29,-2.8,2.0,-0.4,-5.1,2.4,1,-2.9,2.0,-7.6,1.9,4.7
75,20 - 29,30-39,4.7,1.0,7.1,2.3,2.4,1,3.3,1.0,-1.4,8.0,4.7
76,20 - 29,40-49,-1.2,0.0,1.2,-3.5,2.4,1,-2.5,0.0,-7.2,2.3,4.7
77,20 - 29,50-89,2.0,0.0,4.4,-0.3,2.4,1,-2.2,0.0,-7.0,2.5,4.7
78,30 - 39,1-9,16.1,11.0,18.5,13.8,2.4,1,18.7,11.0,13.9,23.4,4.7
79,30 - 39,10-19,19.9,20.0,22.3,17.6,2.4,1,20.4,20.0,15.7,25.2,4.7
80,30 - 39,20-29,9.0,9.0,11.4,6.7,2.4,1,5.6,9.0,0.9,10.3,4.7
81,30 - 39,30-39,2.9,2.0,5.2,0.5,2.4,1,4.6,2.0,-0.1,9.3,4.7
82,30 - 39,40-49,-0.6,0.0,1.8,-3.0,2.4,1,-0.1,0.0,-4.8,4.7,4.7
83,30 - 39,50-89,1.2,1.0,3.6,-1.1,2.4,1,2.0,1.0,-2.7,6.7,4.7
84,40 - 49,1-9,28.8,27.0,31.2,26.5,2.4,1,26.7,27.0,22.0,31.4,4.7
85,40 - 49,10-19,54.5,55.0,56.9,52.2,2.4,1,55.0,55.0,50.3,59.7,4.7
86,40 - 49,20-29,26.2,26.0,28.6,23.9,2.4,1,27.5,26.0,22.8,32.2,4.7
87,40 - 49,30-39,3.3,3.0,5.6,0.9,2.4,1,4.2,3.0,-0.5,8.9,4.7
88,40 - 49,40-49,-1.3,0.0,1.0,-3.7,2.4,1,-2.1,0.0,-6.8,2.6,4.7
89,40 - 49,50-89,-1.7,1.0,0.7,-4.0,2.4,1,-5.7,1.0,-10.4,-1.0,4.7
90,50 - 59,1-9,32.9,32.0,35.3,30.6,2.4,1,31.9,32.0,27.2,36.6,4.7
91,50 - 59,10-19,78.2,80.0,80.5,75.8,2.4,1,78.6,80.0,73.9,83.3,4.7
92,50 - 59,20-29,37.4,33.0,39.7,35.0,2.4,1,33.1,33.0,28.4,37.8,4.7
93,50 - 59,30-39,6.7,10.0,9.1,4.4,2.4,1,7.9,10.0,3.2,12.6,4.7
94,50 - 59,40-49,3.8,3.0,6.1,1.4,2.4,1,1.4,3.0,-3.3,6.1,4.7
95,50 - 59,50-89,-0.1,0.0,2.3,-2.4,2.4,1,1.0,0.0,-3.7,5.7,4.7
96,60 - 69,1-9,36.3,36.0,38.6,33.9,2.4,1,34.5,36.0,29.8,39.2,4.7
97,60 - 69,10-19,96.9,89.0,99.3,94.6,2.4,1,88.2,89.0,83.5,92.9,4.7
98,60 - 69,20-29,50.3,58.0,52.7,48.0,2.4,1,55.8,58.0,51.1,60.5,4.7
99,60 - 69,30-39,14.1,15.0,16.4,11.7,2.4,1,15.6,15.0,10.9,20.3,4.7
100,60 - 69,40-49,-0.0,2.0,2.3,-2.4,2.4,1,-1.8,2.0,-6.5,2.9,4.7
101,60 - 69,50-89,3.6,2.0,6.0,1.3,2.4,1,2.7,2.0,-2.0,7.4,4.7
102,70 - 79,1-9,51.0,50.0,53.4,48.7,2.4,1,46.1,50.0,41.4,50.8,4.7
103,70 - 79,10-19,146.4,145.0,148.7,144.0,2.4,1,147.1,145.0,142.4,151.8,4.7
104,70 - 79,20-29,45.5,46.0,47.8,43.1,2.4,1,45.3,46.0,40.6,50.0,4.7
105,70 - 79,30-39,13.1,12.0,15.5,10.8,2.4,1,14.7,12.0,10.0,19.4,4.7
106,70 - 79,40-49,3.4,1.0,5.7,1.0,2.4,1,4.1,1.0,-0.6,8.8,4.7
107,70 - 79,50-89,3.4,1.0,5.8,1.1,2.4,1,3.8,1.0,-0.9,8.5,4.7
108,80 - 89,1-9,41.2,41.0,43.6,38.9,2.4,1,42.3,41.0,37.6,47.0,4.7
109,80 - 89,10-19,105.3,101.0,107.6,102.9,2.4,1,102.2,101.0,97.4,106.9,4.7
110,80 - 89,20-29,32.2,31.0,34.6,29.8,2.4,1,30.5,31.0,25.7,35.2,4.7
111,80 - 89,30-39,0.9,2.0,3.3,-1.4,2.4,1,2.1,2.0,-2.6,6.8,4.7
112,80 - 89,40-49,1.5,1.0,3.9,-0.8,2.4,1,1.0,1.0,-3.7,5.7,4.7
113,80 - 89,50-89,-2.4,0.0,-0.0,-4.7,2.4,1,-8.7,0.0,-13.4,-4.0,4.7
114,90 - 99,1-9,7.3,10.0,9.7,5.0,2.4,1,10.9,10.0,6.2,15.6,4.7
115,90 - 99,10-19,17.8,10.0,20.1,15.4,2.4,1,12.7,10.0,8.0,17.4,4.7
116,90 - 99,20-29,7.3,6.0,9.7,5.0,2.4,1,5.7,6.0,1.0,10.4,4.7
117,90 - 99,30-39,1.6,1.0,4.0,-0.7,2.4,1,0.1,1.0,-4.6,4.8,4.7
118,90 - 99,40-49,1.3,0.0,3.7,-1.1,2.4,1,-1.8,0.0,-6.5,2.9,4.7
119,90 - 99,50-89,-1.1,0.0,1.3,-3.4,2.4,1,0.4,0.0,-4.3,5.1,4.7
120,0 - 9,1-9,5.4,4.0,6.9,3.8,1.6,2,5.0,4.0,2.6,7.3,2.4
121,0 - 9,10-19,4.2,0.0,5.8,2.6,1.6,2,1.6,0.0,-0.7,4.0,2.4
122,0 - 9,20-29,2.5,0.0,4.0,0.9,1.6,2,3.0,0.0,0.6,5.3,2.4
123,0 - 9,30-39,-1.5,0.0,0.1,-3.1,1.6,2,-2.2,0.0,-4.6,0.1,2.4
124,0 - 9,40-49,-3.9,0.0,-2.3,-5.5,1.6,2,-3.6,0.0,-5.9,-1.2,2.4
125,0 - 9,50-89,-0.0,0.0,1.5,-1.6,1.6,2,-0.0,0.0,-2.4,2.3,2.4
126,10 - 19,1-9,1.8,3.0,3.4,0.3,1.6,2,2.4,3.0,0.0,4.7,2.4
127,10 - 19,10-19,0.5,1.0,2.1,-1.1,1.6,2,-0.2,1.0,-2.6,2.1,2.4
128,10 - 19,20-29,2.6,0.0,4.2,1.1,1.6,2,1.4,0.0,-1.0,3.7,2.4
129,10 - 19,30-39,-0.9,0.0,0.7,-2.4,1.6,2,-2.0,0.0,-4.3,0.4,2.4
130,10 - 19,40-49,-0.9,0.0,0.7,-2.5,1.6,2,-1.6,0.0,-4.0,0.8,2.4
131,10 - 19,50-89,-0.3,0.0,1.3,-1.9,1.6,2,-1.0,0.0,-3.4,1.3,2.4
132,20 - 29,1-9,14.6,11.0,16.2,13.0,1.6,2,14.2,11.0,11.9,16.6,2.4
133,20 - 29,10-19,0.1,5.0,1.7,-1.5,1.6,2,-3.8,5.0,-6.1,-1.4,2.4
134,20 - 29,20-29,-1.7,2.0,-0.1,-3.3,1.6,2,-2.8,2.0,-5.1,-0.4,2.4
135,20 - 29,30-39,2.8,1.0,4.4,1.2,1.6,2,4.7,1.0,2.3,7.1,2.4
136,20 - 29,40-49,2.0,0.0,3.5,0.4,1.6,2,-1.2,0.0,-3.5,1.2,2.4
137,20 - 29,50-89,1.4,0.0,3.0,-0.2,1.6,2,2.0,0.0,-0.3,4.4,2.4
138,30 - 39,1-9,14.8,11.0,16.4,13.2,1.6,2,16.1,11.0,13.8,18.5,2.4
139,30 - 39,10-19,20.5,20.0,22.1,18.9,1.6,2,19.9,20.0,17.6,22.3,2.4
140,30 - 39,20-29,9.9,9.0,11.5,8.3,1.6,2,9.0,9.0,6.7,11.4,2.4
141,30 - 39,30-39,2.4,2.0,4.0,0.9,1.6,2,2.9,2.0,0.5,5.2,2.4
142,30 - 39,40-49,2.2,0.0,3.8,0.6,1.6,2,-0.6,0.0,-3.0,1.8,2.4
143,30 - 39,50-89,1.2,1.0,2.8,-0.3,1.6,2,1.2,1.0,-1.1,3.6,2.4
144,40 - 49,1-9,27.2,27.0,28.8,25.6,1.6,2,28.8,27.0,26.5,31.2,2.4
145,40 - 49,10-19,58.6,55.0,60.2,57.0,1.6,2,54.5,55.0,52.2,56.9,2.4
146,40 - 49,20-29,26.1,26.0,27.7,24.5,1.6,2,26.2,26.0,23.9,28.6,2.4
147,40 - 49,30-39,3.8,3.0,5.3,2.2,1.6,2,3.3,3.0,0.9,5.6,2.4
148,40 - 49,40-49,-2.2,0.0,-0.6,-3.7,1.6,2,-1.3,0.0,-3.7,1.0,2.4
149,40 - 49,50-89,-0.1,1.0,1.5,-1.7,1.6,2,-1.7,1.0,-4.0,0.7,2.4
150,50 - 59,1-9,33.3,32.0,34.9,31.8,1.6,2,32.9,32.0,30.6,35.3,2.4
151,50 - 59,10-19,80.6,80.0,82.2,79.1,1.6,2,78.2,80.0,75.8,80.5,2.4
152,50 - 59,20-29,36.9,33.0,38.5,35.3,1.6,2,37.4,33.0,35.0,39.7,2.4
153,50 - 59,30-39,7.6,10.0,9.1,6.0,1.6,2,6.7,10.0,4.4,9.1,2.4
154,50 - 59,40-49,5.6,3.0,7.2,4.0,1.6,2,3.8,3.0,1.4,6.1,2.4
155,50 - 59,50-89,-2.8,0.0,-1.3,-4.4,1.6,2,-0.1,0.0,-2.4,2.3,2.4
156,60 - 69,1-9,37.4,36.0,39.0,35.9,1.6,2,36.3,36.0,33.9,38.6,2.4
157,60 - 69,10-19,94.4,89.0,96.0,92.8,1.6,2,96.9,89.0,94.6,99.3,2.4
158,60 - 69,20-29,53.2,58.0,54.8,51.6,1.6,2,50.3,58.0,48.0,52.7,2.4
159,60 - 69,30-39,17.6,15.0,19.2,16.0,1.6,2,14.1,15.0,11.7,16.4,2.4
160,60 - 69,40-49,0.4,2.0,2.0,-1.2,1.6,2,-0.0,2.0,-2.4,2.3,2.4
161,60 - 69,50-89,3.1,2.0,4.7,1.5,1.6,2,3.6,2.0,1.3,6.0,2.4
162,70 - 79,1-9,51.3,50.0,52.9,49.7,1.6,2,51.0,50.0,48.7,53.4,2.4
163,70 - 79,10-19,142.2,145.0,143.8,140.6,1.6,2,146.4,145.0,144.0,148.7,2.4
164,70 - 79,20-29,43.4,46.0,44.9,41.8,1.6,2,45.5,46.0,43.1,47.8,2.4
165,70 - 79,30-39,11.2,12.0,12.7,9.6,1.6,2,13.1,12.0,10.8,15.5,2.4
166,70 - 79,40-49,3.8,1.0,5.4,2.2,1.6,2,3.4,1.0,1.0,5.7,2.4
167,70 - 79,50-89,2.1,1.0,3.6,0.5,1.6,2,3.4,1.0,1.1,5.8,2.4
168,80 - 89,1-9,41.3,41.0,42.8,39.7,1.6,2,41.2,41.0,38.9,43.6,2.4
169,80 - 89,10-19,104.8,101.0,106.4,103.2,1.6,2,105.3,101.0,102.9,107.6,2.4
170,80 - 89,20-29,33.0,31.0,34.5,31.4,1.6,2,32.2,31.0,29.8,34.6,2.4
171,80 - 89,30-39,2.4,2.0,4.0,0.9,1.6,2,0.9,2.0,-1.4,3.3,2.4
172,80 - 89,40-49,-1.1,1.0,0.5,-2.6,1.6,2,1.5,1.0,-0.8,3.9,2.4
173,80 - 89,50-89,0.1,0.0,1.7,-1.5,1.6,2,-2.4,0.0,-4.7,-0.0,2.4
174,90 - 99,1-9,7.3,10.0,8.9,5.8,1.6,2,7.3,10.0,5.0,9.7,2.4
175,90 - 99,10-19,16.1,10.0,17.6,14.5,1.6,2,17.8,10.0,15.4,20.1,2.4
176,90 - 99,20-29,6.7,6.0,8.2,5.1,1.6,2,7.3,6.0,5.0,9.7,2.4
177,90 - 99,30-39,1.3,1.0,2.9,-0.2,1.6,2,1.6,1.0,-0.7,4.0,2.4
178,90 - 99,40-49,1.4,0.0,2.9,-0.2,1.6,2,1.3,0.0,-1.1,3.7,2.4
179,90 - 99,50-89,1.5,0.0,3.1,-0.1,1.6,2,-1.1,0.0,-3.4,1.3,2.4
180,0 - 9,1-9,5.0,4.0,6.2,3.8,1.2,3,5.4,4.0,3.8,6.9,1.6
181,0 - 9,10-19,4.2,0.0,5.4,3.0,1.2,3,4.2,0.0,2.6,5.8,1.6
182,0 - 9,20-29,6.1,0.0,7.2,4.9,1.2,3,2.5,0.0,0.9,4.0,1.6
183,0 - 9,30-39,3.7,0.0,4.9,2.5,1.2,3,-1.5,0.0,-3.1,0.1,1.6
184,0 - 9,40-49,-3.4,0.0,-2.2,-4.5,1.2,3,-3.9,0.0,-5.5,-2.3,1.6
185,0 - 9,50-89,-0.6,0.0,0.6,-1.8,1.2,3,-0.0,0.0,-1.6,1.5,1.6
186,10 - 19,1-9,2.1,3.0,3.3,0.9,1.2,3,1.8,3.0,0.3,3.4,1.6
187,10 - 19,10-19,1.8,1.0,3.0,0.6,1.2,3,0.5,1.0,-1.1,2.1,1.6
188,10 - 19,20-29,1.9,0.0,3.1,0.7,1.2,3,2.6,0.0,1.1,4.2,1.6
189,10 - 19,30-39,-1.3,0.0,-0.2,-2.5,1.2,3,-0.9,0.0,-2.4,0.7,1.6
190,10 - 19,40-49,-0.7,0.0,0.5,-1.9,1.2,3,-0.9,0.0,-2.5,0.7,1.6
191,10 - 19,50-89,1.4,0.0,2.5,0.2,1.2,3,-0.3,0.0,-1.9,1.3,1.6
192,20 - 29,1-9,13.5,11.0,14.7,12.3,1.2,3,14.6,11.0,13.0,16.2,1.6
193,20 - 29,10-19,1.1,5.0,2.3,-0.1,1.2,3,0.1,5.0,-1.5,1.7,1.6
194,20 - 29,20-29,-1.2,2.0,-0.0,-2.4,1.2,3,-1.7,2.0,-3.3,-0.1,1.6
195,20 - 29,30-39,0.5,1.0,1.7,-0.7,1.2,3,2.8,1.0,1.2,4.4,1.6
196,20 - 29,40-49,0.7,0.0,1.9,-0.4,1.2,3,2.0,0.0,0.4,3.5,1.6
197,20 - 29,50-89,2.8,0.0,3.9,1.6,1.2,3,1.4,0.0,-0.2,3.0,1.6
198,30 - 39,1-9,10.9,11.0,12.1,9.7,1.2,3,14.8,11.0,13.2,16.4,1.6
199,30 - 39,10-19,20.2,20.0,21.4,19.1,1.2,3,20.5,20.0,18.9,22.1,1.6
200,30 - 39,20-29,9.9,9.0,11.1,8.7,1.2,3,9.9,9.0,8.3,11.5,1.6
201,30 - 39,30-39,2.1,2.0,3.2,0.9,1.2,3,2.4,2.0,0.9,4.0,1.6
202,30 - 39,40-49,3.7,0.0,4.9,2.5,1.2,3,2.2,0.0,0.6,3.8,1.6
203,30 - 39,50-89,0.2,1.0,1.4,-1.0,1.2,3,1.2,1.0,-0.3,2.8,1.6
204,40 - 49,1-9,27.1,27.0,28.3,25.9,1.2,3,27.2,27.0,25.6,28.8,1.6
205,40 - 49,10-19,58.5,55.0,59.7,57.3,1.2,3,58.6,55.0,57.0,60.2,1.6
206,40 - 49,20-29,26.3,26.0,27.5,25.1,1.2,3,26.1,26.0,24.5,27.7,1.6
207,40 - 49,30-39,2.7,3.0,3.9,1.5,1.2,3,3.8,3.0,2.2,5.3,1.6
208,40 - 49,40-49,-3.8,0.0,-2.6,-5.0,1.2,3,-2.2,0.0,-3.7,-0.6,1.6
209,40 - 49,50-89,2.0,1.0,3.2,0.9,1.2,3,-0.1,1.0,-1.7,1.5,1.6
210,50 - 59,1-9,33.5,32.0,34.7,32.3,1.2,3,33.3,32.0,31.8,34.9,1.6
211,50 - 59,10-19,80.4,80.0,81.6,79.2,1.2,3,80.6,80.0,79.1,82.2,1.6
212,50 - 59,20-29,35.8,33.0,36.9,34.6,1.2,3,36.9,33.0,35.3,38.5,1.6
213,50 - 59,30-39,9.1,10.0,10.3,7.9,1.2,3,7.6,10.0,6.0,9.1,1.6
214,50 - 59,40-49,4.9,3.0,6.1,3.7,1.2,3,5.6,3.0,4.0,7.2,1.6
215,50 - 59,50-89,-2.3,0.0,-1.1,-3.5,1.2,3,-2.8,0.0,-4.4,-1.3,1.6
216,60 - 69,1-9,38.9,36.0,40.1,37.8,1.2,3,37.4,36.0,35.9,39.0,1.6
217,60 - 69,10-19,93.3,89.0,94.5,92.2,1.2,3,94.4,89.0,92.8,96.0,1.6
218,60 - 69,20-29,53.5,58.0,54.7,52.3,1.2,3,53.2,58.0,51.6,54.8,1.6
219,60 - 69,30-39,17.5,15.0,18.7,16.3,1.2,3,17.6,15.0,16.0,19.2,1.6
220,60 - 69,40-49,0.6,2.0,1.8,-0.6,1.2,3,0.4,2.0,-1.2,2.0,1.6
221,60 - 69,50-89,3.6,2.0,4.8,2.4,1.2,3,3.1,2.0,1.5,4.7,1.6
222,70 - 79,1-9,50.2,50.0,51.4,49.1,1.2,3,51.3,50.0,49.7,52.9,1.6
223,70 - 79,10-19,142.9,145.0,144.1,141.7,1.2,3,142.2,145.0,140.6,143.8,1.6
224,70 - 79,20-29,43.2,46.0,44.4,42.0,1.2,3,43.4,46.0,41.8,44.9,1.6
225,70 - 79,30-39,10.5,12.0,11.7,9.4,1.2,3,11.2,12.0,9.6,12.7,1.6
226,70 - 79,40-49,2.7,1.0,3.8,1.5,1.2,3,3.8,1.0,2.2,5.4,1.6
227,70 - 79,50-89,2.0,1.0,3.2,0.8,1.2,3,2.1,1.0,0.5,3.6,1.6
228,80 - 89,1-9,42.7,41.0,43.9,41.5,1.2,3,41.3,41.0,39.7,42.8,1.6
229,80 - 89,10-19,104.1,101.0,105.3,103.0,1.2,3,104.8,101.0,103.2,106.4,1.6
230,80 - 89,20-29,31.4,31.0,32.5,30.2,1.2,3,33.0,31.0,31.4,34.5,1.6
231,80 - 89,30-39,3.1,2.0,4.3,2.0,1.2,3,2.4,2.0,0.9,4.0,1.6
232,80 - 89,40-49,-1.3,1.0,-0.1,-2.4,1.2,3,-1.1,1.0,-2.6,0.5,1.6
233,80 - 89,50-89,-2.0,0.0,-0.8,-3.2,1.2,3,0.1,0.0,-1.5,1.7,1.6
234,90 - 99,1-9,8.4,10.0,9.6,7.2,1.2,3,7.3,10.0,5.8,8.9,1.6
235,90 - 99,10-19,14.0,10.0,15.2,12.8,1.2,3,16.1,10.0,14.5,17.6,1.6
236,90 - 99,20-29,6.1,6.0,7.3,5.0,1.2,3,6.7,6.0,5.1,8.2,1.6
237,90 - 99,30-39,3.3,1.0,4.5,2.1,1.2,3,1.3,1.0,-0.2,2.9,1.6
238,90 - 99,40-49,3.9,0.0,5.1,2.7,1.2,3,1.4,0.0,-0.2,2.9,1.6
239,90 - 99,50-89,1.4,0.0,2.6,0.2,1.2,3,1.5,0.0,-0.1,3.1,1.6
240,0 - 9,1-9,5.9,4.0,6.9,5.0,0.9,4,5.0,4.0,3.8,6.2,1.2
241,0 - 9,10-19,1.0,0.0,1.9,0.0,0.9,4,4.2,0.0,3.0,5.4,1.2
242,0 - 9,20-29,5.4,0.0,6.3,4.4,0.9,4,6.1,0.0,4.9,7.2,1.2
243,0 - 9,30-39,-0.2,0.0,0.7,-1.1,0.9,4,3.7,0.0,2.5,4.9,1.2
244,0 - 9,40-49,-4.3,0.0,-3.4,-5.3,0.9,4,-3.4,0.0,-4.5,-2.2,1.2
245,0 - 9,50-89,-3.6,0.0,-2.6,-4.5,0.9,4,-0.6,0.0,-1.8,0.6,1.2
246,10 - 19,1-9,2.0,3.0,2.9,1.0,0.9,4,2.1,3.0,0.9,3.3,1.2
247,10 - 19,10-19,3.3,1.0,4.2,2.4,0.9,4,1.8,1.0,0.6,3.0,1.2
248,10 - 19,20-29,2.6,0.0,3.6,1.7,0.9,4,1.9,0.0,0.7,3.1,1.2
249,10 - 19,30-39,-0.9,0.0,-0.0,-1.9,0.9,4,-1.3,0.0,-2.5,-0.2,1.2
250,10 - 19,40-49,0.1,0.0,1.1,-0.8,0.9,4,-0.7,0.0,-1.9,0.5,1.2
251,10 - 19,50-89,-0.7,0.0,0.2,-1.7,0.9,4,1.4,0.0,0.2,2.5,1.2
252,20 - 29,1-9,11.8,11.0,12.7,10.9,0.9,4,13.5,11.0,12.3,14.7,1.2
253,20 - 29,10-19,1.2,5.0,2.1,0.3,0.9,4,1.1,5.0,-0.1,2.3,1.2
254,20 - 29,20-29,0.8,2.0,1.7,-0.2,0.9,4,-1.2,2.0,-2.4,-0.0,1.2
255,20 - 29,30-39,0.2,1.0,1.1,-0.8,0.9,4,0.5,1.0,-0.7,1.7,1.2
256,20 - 29,40-49,1.2,0.0,2.1,0.3,0.9,4,0.7,0.0,-0.4,1.9,1.2
257,20 - 29,50-89,2.3,0.0,3.2,1.3,0.9,4,2.8,0.0,1.6,3.9,1.2
258,30 - 39,1-9,11.3,11.0,12.2,10.3,0.9,4,10.9,11.0,9.7,12.1,1.2
259,30 - 39,10-19,20.2,20.0,21.1,19.2,0.9,4,20.2,20.0,19.1,21.4,1.2
260,30 - 39,20-29,10.1,9.0,11.0,9.2,0.9,4,9.9,9.0,8.7,11.1,1.2
261,30 - 39,30-39,1.6,2.0,2.5,0.7,0.9,4,2.1,2.0,0.9,3.2,1.2
262,30 - 39,40-49,2.7,0.0,3.6,1.7,0.9,4,3.7,0.0,2.5,4.9,1.2
263,30 - 39,50-89,1.0,1.0,1.9,0.0,0.9,4,0.2,1.0,-1.0,1.4,1.2
264,40 - 49,1-9,26.7,27.0,27.6,25.7,0.9,4,27.1,27.0,25.9,28.3,1.2
265,40 - 49,10-19,57.2,55.0,58.2,56.3,0.9,4,58.5,55.0,57.3,59.7,1.2
266,40 - 49,20-29,25.7,26.0,26.7,24.8,0.9,4,26.3,26.0,25.1,27.5,1.2
