,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
95,50 - 59,50-89,-1.0,0.0,1.3,-3.4,2.4,1,-0.7,0.0,-5.5,4.0,4.7
96,60 - 69,1-9,27.1,31.0,29.5,24.7,2.4,1,27.5,31.0,22.8,32.3,4.7
97,60 - 69,10-19,100.7,98.0,103.1,98.4,2.4,1,106.6,98.0,101.9,111.4,4.7
98,60 - 69,20-29,70.3,71.0,72.7,68.0,2.4,1,70.4,71.0,65.7,75.1,4.7
99,60 - 69,30-39,16.1,15.0,18.5,13.8,2.4,1,14.5,15.0,9.7,19.2,4.7
100,60 - 69,40-49,2.7,4.0,5.1,0.4,2.4,1,3.7,4.0,-1.0,8.5,4.7
101,60 - 69,50-89,-0.0,3.0,2.3,-2.4,2.4,1,2.0,3.0,-2.7,6.7,4.7
102,70 - 79,1-9,34.3,41.0,36.6,31.9,2.4,1,32.2,41.0,27.4,36.9,4.7
103,70 - 79,10-19,148.4,151.0,150.8,146.1,2.4,1,145.1,151.0,140.4,149.8,4.7
104,70 - 79,20-29,55.1,55.0,57.5,52.8,2.4,1,57.1,55.0,52.4,61.8,4.7
105,70 - 79,30-39,14.0,13.0,16.4,11.7,2.4,1,14.1,13.0,9.3,18.8,4.7
106,70 - 79,40-49,-2.2,2.0,0.2,-4.5,2.4,1,-7.6,2.0,-12.3,-2.9,4.7
107,70 - 79,50-89,-4.2,0.0,-1.8,-6.5,2.4,1,-1.7,0.0,-6.4,3.0,4.7
108,80 - 89,1-9,41.7,46.0,44.0,39.3,2.4,1,38.6,46.0,33.9,43.4,4.7
109,80 - 89,10-19,88.4,90.0,90.7,86.0,2.4,1,90.2,90.0,85.4,94.9,4.7
110,80 - 89,20-29,21.8,29.0,24.2,19.4,2.4,1,28.4,29.0,23.7,33.1,4.7
111,80 - 89,30-39,-1.3,9.0,1.0,-3.7,2.4,1,1.2,9.0,-3.5,5.9,4.7
112,80 - 89,40-49,0.6,0.0,3.0,-1.7,2.4,1,0.5,0.0,-4.2,5.2,4.7
113,80 - 89,50-89,-1.4,0.0,1.0,-3.8,2.4,1,3.1,0.0,-1.6,7.8,4.7
114,90 - 99,1-9,10.6,7.0,13.0,8.3,2.4,1,5.0,7.0,0.3,9.7,4.7
115,90 - 99,10-19,23.8,21.0,26.2,21.5,2.4,1,22.1,21.0,17.4,26.8,4.7
116,90 - 99,20-29,8.9,6.0,11.2,6.5,2.4,1,6.0,6.0,1.2,10.7,4.7
117,90 - 99,30-39,-1.8,0.0,0.6,-4.1,2.4,1,0.0,0.0,-4.7,4.8,4.7
118,90 - 99,40-49,0.1,1.0,2.5,-2.3,2.4,1,0.7,1.0,-4.0,5.4,4.7
119,90 - 99,50-89,1.4,0.0,3.7,-1.0,2.4,1,5.2,0.0,0.5,9.9,4.7
120,0 - 9,1-9,2.3,3.0,3.9,0.7,1.6,2,1.4,3.0,-1.0,3.7,2.4
121,0 - 9,10-19,-2.9,0.0,-1.4,-4.5,1.6,2,-3.5,0.0,-5.9,-1.2,2.4
122,0 - 9,20-29,-0.6,0.0,1.0,-2.2,1.6,2,-0.4,0.0,-2.8,2.0,2.4
123,0 - 9,30-39,4.6,0.0,6.2,3.1,1.6,2,0.7,0.0,-1.7,3.0,2.4
124,0 - 9,40-49,-2.9,0.0,-1.3,-4.5,1.6,2,-3.7,0.0,-6.1,-1.4,2.4
125,0 - 9,50-89,4.0,0.0,5.6,2.4,1.6,2,6.6,0.0,4.3,9.0,2.4
126,10 - 19,1-9,1.8,4.0,3.3,0.2,1.6,2,0.2,4.0,-2.2,2.5,2.4
127,10 - 19,10-19,2.8,2.0,4.4,1.2,1.6,2,9.2,2.0,6.9,11.6,2.4
128,10 - 19,20-29,0.0,1.0,1.6,-1.5,1.6,2,-0.7,1.0,-3.1,1.7,2.4
129,10 - 19,30-39,-0.2,0.0,1.4,-1.8,1.6,2,-1.7,0.0,-4.0,0.7,2.4
130,10 - 19,40-49,2.3,0.0,3.9,0.8,1.6,2,-0.3,0.0,-2.7,2.0,2.4
131,10 - 19,50-89,2.4,0.0,4.0,0.8,1.6,2,2.8,0.0,0.4,5.1,2.4
132,20 - 29,1-9,-4.0,3.0,-2.4,-5.6,1.6,2,-6.3,3.0,-8.7,-4.0,2.4
133,20 - 29,10-19,6.3,4.0,7.9,4.8,1.6,2,7.8,4.0,5.4,10.2,2.4
134,20 - 29,20-29,1.9,0.0,3.4,0.3,1.6,2,2.3,0.0,-0.1,4.6,2.4
135,20 - 29,30-39,-1.3,0.0,0.2,-2.9,1.6,2,0.7,0.0,-1.6,3.1,2.4
136,20 - 29,40-49,-5.0,0.0,-3.4,-6.6,1.6,2,-7.1,0.0,-9.5,-4.7,2.4
137,20 - 29,50-89,0.0,0.0,1.6,-1.5,1.6,2,0.8,0.0,-1.6,3.1,2.4
138,30 - 39,1-9,-4.4,1.0,-2.8,-5.9,1.6,2,-11.7,1.0,-14.1,-9.3,2.4
139,30 - 39,10-19,24.7,25.0,26.2,23.1,1.6,2,23.4,25.0,21.0,25.7,2.4
140,30 - 39,20-29,3.1,5.0,4.7,1.6,1.6,2,2.1,5.0,-0.2,4.5,2.4
141,30 - 39,30-39,-0.5,1.0,1.0,-2.1,1.6,2,0.6,1.0,-1.8,2.9,2.4
142,30 - 39,40-49,3.3,0.0,4.9,1.7,1.6,2,1.1,0.0,-1.2,3.5,2.4
143,30 - 39,50-89,2.2,0.0,3.8,0.7,1.6,2,0.3,0.0,-2.1,2.6,2.4
144,40 - 49,1-9,16.7,22.0,18.2,15.1,1.6,2,17.8,22.0,15.5,20.2,2.4
145,40 - 49,10-19,49.6,47.0,51.2,48.0,1.6,2,49.6,47.0,47.2,51.9,2.4
146,40 - 49,20-29,20.8,20.0,22.3,19.2,1.6,2,23.8,20.0,21.4,26.1,2.4
147,40 - 49,30-39,7.3,7.0,8.9,5.8,1.6,2,4.7,7.0,2.4,7.1,2.4
148,40 - 49,40-49,0.8,2.0,2.4,-0.8,1.6,2,-0.1,2.0,-2.5,2.2,2.4
149,40 - 49,50-89,7.3,0.0,8.9,5.7,1.6,2,4.7,0.0,2.4,7.1,2.4
150,50 - 59,1-9,40.5,36.0,42.1,39.0,1.6,2,42.3,36.0,39.9,44.7,2.4
151,50 - 59,10-19,78.7,78.0,80.3,77.2,1.6,2,77.8,78.0,75.4,80.1,2.4
152,50 - 59,20-29,36.2,36.0,37.8,34.7,1.6,2,37.5,36.0,35.1,39.8,2.4
153,50 - 59,30-39,9.5,9.0,11.1,8.0,1.6,2,9.2,9.0,6.9,11.6,2.4
154,50 - 59,40-49,2.1,1.0,3.7,0.5,1.6,2,0.9,1.0,-1.5,3.2,2.4
155,50 - 59,50-89,-0.6,0.0,0.9,-2.2,1.6,2,-1.0,0.0,-3.4,1.3,2.4
156,60 - 69,1-9,28.5,31.0,30.0,26.9,1.6,2,27.1,31.0,24.7,29.5,2.4
157,60 - 69,10-19,102.3,98.0,103.9,100.7,1.6,2,100.7,98.0,98.4,103.1,2.4
158,60 - 69,20-29,77.8,71.0,79.4,76.3,1.6,2,70.3,71.0,68.0,72.7,2.4
159,60 - 69,30-39,16.2,15.0,17.8,14.7,1.6,2,16.1,15.0,13.8,18.5,2.4
160,60 - 69,40-49,4.1,4.0,5.7,2.6,1.6,2,2.7,4.0,0.4,5.1,2.4
161,60 - 69,50-89,4.7,3.0,6.2,3.1,1.6,2,-0.0,3.0,-2.4,2.3,2.4
162,70 - 79,1-9,33.2,41.0,34.8,31.7,1.6,2,34.3,41.0,31.9,36.6,2.4
163,70 - 79,10-19,150.0,151.0,151.6,148.5,1.6,2,148.4,151.0,146.1,150.8,2.4
164,70 - 79,20-29,55.4,55.0,57.0,53.8,1.6,2,55.1,55.0,52.8,57.5,2.4
165,70 - 79,30-39,11.9,13.0,13.5,10.3,1.6,2,14.0,13.0,11.7,16.4,2.4
166,70 - 79,40-49,-0.7,2.0,0.8,-2.3,1.6,2,-2.2,2.0,-4.5,0.2,2.4
167,70 - 79,50-89,-2.8,0.0,-1.2,-4.3,1.6,2,-4.2,0.0,-6.5,-1.8,2.4
168,80 - 89,1-9,42.3,46.0,43.9,40.8,1.6,2,41.7,46.0,39.3,44.0,2.4
169,80 - 89,10-19,87.8,90.0,89.3,86.2,1.6,2,88.4,90.0,86.0,90.7,2.4
170,80 - 89,20-29,24.4,29.0,26.0,22.8,1.6,2,21.8,29.0,19.4,24.2,2.4
171,80 - 89,30-39,0.8,9.0,2.4,-0.8,1.6,2,-1.3,9.0,-3.7,1.0,2.4
172,80 - 89,40-49,1.0,0.0,2.6,-0.5,1.6,2,0.6,0.0,-1.7,3.0,2.4
173,80 - 89,50-89,0.5,0.0,2.0,-1.1,1.6,2,-1.4,0.0,-3.8,1.0,2.4
174,90 - 99,1-9,8.7,7.0,10.3,7.1,1.6,2,10.6,7.0,8.3,13.0,2.4
175,90 - 99,10-19,22.6,21.0,24.2,21.1,1.6,2,23.8,21.0,21.5,26.2,2.4
176,90 - 99,20-29,8.0,6.0,9.5,6.4,1.6,2,8.9,6.0,6.5,11.2,2.4
177,90 - 99,30-39,-1.6,0.0,-0.0,-3.2,1.6,2,-1.8,0.0,-4.1,0.6,2.4
178,90 - 99,40-49,0.5,1.0,2.1,-1.1,1.6,2,0.1,1.0,-2.3,2.5,2.4
179,90 - 99,50-89,1.4,0.0,3.0,-0.1,1.6,2,1.4,0.0,-1.0,3.7,2.4
180,0 - 9,1-9,2.0,3.0,3.2,0.8,1.2,3,2.3,3.0,0.7,3.9,1.6
181,0 - 9,10-19,-1.3,0.0,-0.1,-2.5,1.2,3,-2.9,0.0,-4.5,-1.4,1.6
182,0 - 9,20-29,-1.8,0.0,-0.6,-3.0,1.2,3,-0.6,0.0,-2.2,1.0,1.6
183,0 - 9,30-39,4.8,0.0,6.0,3.6,1.2,3,4.6,0.0,3.1,6.2,1.6
184,0 - 9,40-49,-2.5,0.0,-1.3,-3.7,1.2,3,-2.9,0.0,-4.5,-1.3,1.6
185,0 - 9,50-89,1.9,0.0,3.1,0.7,1.2,3,4.0,0.0,2.4,5.6,1.6
186,10 - 19,1-9,0.8,4.0,2.0,-0.3,1.2,3,1.8,4.0,0.2,3.3,1.6
187,10 - 19,10-19,3.1,2.0,4.3,2.0,1.2,3,2.8,2.0,1.2,4.4,1.6
188,10 - 19,20-29,0.0,1.0,1.2,-1.2,1.2,3,0.0,1.0,-1.5,1.6,1.6
189,10 - 19,30-39,-0.5,0.0,0.7,-1.7,1.2,3,-0.2,0.0,-1.8,1.4,1.6
190,10 - 19,40-49,0.5,0.0,1.6,-0.7,1.2,3,2.3,0.0,0.8,3.9,1.6
191,10 - 19,50-89,1.0,0.0,2.2,-0.2,1.2,3,2.4,0.0,0.8,4.0,1.6
192,20 - 29,1-9,-3.5,3.0,-2.3,-4.7,1.2,3,-4.0,3.0,-5.6,-2.4,1.6
193,20 - 29,10-19,5.7,4.0,6.9,4.5,1.2,3,6.3,4.0,4.8,7.9,1.6
194,20 - 29,20-29,3.0,0.0,4.2,1.9,1.2,3,1.9,0.0,0.3,3.4,1.6
195,20 - 29,30-39,-1.2,0.0,-0.0,-2.4,1.2,3,-1.3,0.0,-2.9,0.2,1.6
196,20 - 29,40-49,-4.6,0.0,-3.4,-5.8,1.2,3,-5.0,0.0,-6.6,-3.4,1.6
197,20 - 29,50-89,0.8,0.0,2.0,-0.4,1.2,3,0.0,0.0,-1.5,1.6,1.6
198,30 - 39,1-9,-2.8,1.0,-1.6,-4.0,1.2,3,-4.4,1.0,-5.9,-2.8,1.6
199,30 - 39,10-19,23.6,25.0,24.8,22.4,1.2,3,24.7,25.0,23.1,26.2,1.6
200,30 - 39,20-29,3.3,5.0,4.5,2.1,1.2,3,3.1,5.0,1.6,4.7,1.6
201,30 - 39,30-39,-0.2,1.0,1.0,-1.4,1.2,3,-0.5,1.0,-2.1,1.0,1.6
202,30 - 39,40-49,2.2,0.0,3.4,1.1,1.2,3,3.3,0.0,1.7,4.9,1.6
203,30 - 39,50-89,1.0,0.0,2.2,-0.2,1.2,3,2.2,0.0,0.7,3.8,1.6
204,40 - 49,1-9,17.0,22.0,18.1,15.8,1.2,3,16.7,22.0,15.1,18.2,1.6
205,40 - 49,10-19,49.5,47.0,50.6,48.3,1.2,3,49.6,47.0,48.0,51.2,1.6
206,40 - 49,20-29,19.4,20.0,20.6,18.2,1.2,3,20.8,20.0,19.2,22.3,1.6
207,40 - 49,30-39,6.9,7.0,8.1,5.7,1.2,3,7.3,7.0,5.8,8.9,1.6
208,40 - 49,40-49,0.9,2.0,2.1,-0.3,1.2,3,0.8,2.0,-0.8,2.4,1.6
209,40 - 49,50-89,3.3,0.0,4.5,2.2,1.2,3,7.3,0.0,5.7,8.9,1.6
210,50 - 59,1-9,38.5,36.0,39.7,37.3,1.2,3,40.5,36.0,39.0,42.1,1.6
211,50 - 59,10-19,79.2,78.0,80.4,78.0,1.2,3,78.7,78.0,77.2,80.3,1.6
212,50 - 59,20-29,35.6,36.0,36.7,34.4,1.2,3,36.2,36.0,34.7,37.8,1.6
213,50 - 59,30-39,10.0,9.0,11.1,8.8,1.2,3,9.5,9.0,8.0,11.1,1.6
214,50 - 59,40-49,1.5,1.0,2.7,0.3,1.2,3,2.1,1.0,0.5,3.7,1.6
215,50 - 59,50-89,-0.2,0.0,1.0,-1.3,1.2,3,-0.6,0.0,-2.2,0.9,1.6
216,60 - 69,1-9,28.5,31.0,29.6,27.3,1.2,3,28.5,31.0,26.9,30.0,1.6
217,60 - 69,10-19,101.1,98.0,102.3,99.9,1.2,3,102.3,98.0,100.7,103.9,1.6
218,60 - 69,20-29,76.5,71.0,77.7,75.3,1.2,3,77.8,71.0,76.3,79.4,1.6
219,60 - 69,30-39,16.1,15.0,17.3,14.9,1.2,3,16.2,15.0,14.7,17.8,1.6
220,60 - 69,40-49,4.3,4.0,5.5,3.1,1.2,3,4.1,4.0,2.6,5.7,1.6
221,60 - 69,50-89,2.1,3.0,3.3,0.9,1.2,3,4.7,3.0,3.1,6.2,1.6
222,70 - 79,1-9,36.4,41.0,37.6,35.3,1.2,3,33.2,41.0,31.7,34.8,1.6
223,70 - 79,10-19,149.4,151.0,150.6,148.2,1.2,3,150.0,151.0,148.5,151.6,1.6
224,70 - 79,20-29,55.1,55.0,56.3,53.9,1.2,3,55.4,55.0,53.8,57.0,1.6
225,70 - 79,30-39,13.6,13.0,14.7,12.4,1.2,3,11.9,13.0,10.3,13.5,1.6
226,70 - 79,40-49,-0.1,2.0,1.0,-1.3,1.2,3,-0.7,2.0,-2.3,0.8,1.6
227,70 - 79,50-89,-2.2,0.0,-1.0,-3.4,1.2,3,-2.8,0.0,-4.3,-1.2,1.6
228,80 - 89,1-9,42.3,46.0,43.5,41.1,1.2,3,42.3,46.0,40.8,43.9,1.6
229,80 - 89,10-19,89.4,90.0,90.6,88.2,1.2,3,87.8,90.0,86.2,89.3,1.6
230,80 - 89,20-29,22.6,29.0,23.7,21.4,1.2,3,24.4,29.0,22.8,26.0,1.6
231,80 - 89,30-39,1.3,9.0,2.4,0.1,1.2,3,0.8,9.0,-0.8,2.4,1.6
232,80 - 89,40-49,0.5,0.0,1.7,-0.6,1.2,3,1.0,0.0,-0.5,2.6,1.6
233,80 - 89,50-89,-0.2,0.0,1.0,-1.4,1.2,3,0.5,0.0,-1.1,2.0,1.6
234,90 - 99,1-9,7.2,7.0,8.4,6.1,1.2,3,8.7,7.0,7.1,10.3,1.6
235,90 - 99,10-19,22.5,21.0,23.7,21.3,1.2,3,22.6,21.0,21.1,24.2,1.6
236,90 - 99,20-29,7.5,6.0,8.7,6.4,1.2,3,8.0,6.0,6.4,9.5,1.6
237,90 - 99,30-39,-0.3,0.0,0.9,-1.5,1.2,3,-1.6,0.0,-3.2,-0.0,1.6
238,90 - 99,40-49,0.1,1.0,1.3,-1.1,1.2,3,0.5,1.0,-1.1,2.1,1.6
239,90 - 99,50-89,0.2,0.0,1.4,-1.0,1.2,3,1.4,0.0,-0.1,3.0,1.6
240,0 - 9,1-9,2.3,3.0,3.3,1.4,0.9,4,2.0,3.0,0.8,3.2,1.2
241,0 - 9,10-19,-1.0,0.0,-0.1,-2.0,0.9,4,-1.3,0.0,-2.5,-0.1,1.2
242,0 - 9,20-29,-0.9,0.0,0.0,-1.8,0.9,4,-1.8,0.0,-3.0,-0.6,1.2
243,0 - 9,30-39,4.1,0.0,5.1,3.2,0.9,4,4.8,0.0,3.6,6.0,1.2
244,0 - 9,40-49,-2.7,0.0,-1.8,-3.7,0.9,4,-2.5,0.0,-3.7,-1.3,1.2
245,0 - 9,50-89,1.4,0.0,2.3,0.5,0.9,4,1.9,0.0,0.7,3.1,1.2
246,10 - 19,1-9,1.6,4.0,2.5,0.6,0.9,4,0.8,4.0,-0.3,2.0,1.2
247,10 - 19,10-19,2.9,2.0,3.9,2.0,0.9,4,3.1,2.0,2.0,4.3,1.2
248,10 - 19,20-29,0.2,1.0,1.1,-0.8,0.9,4,0.0,1.0,-1.2,1.2,1.2
249,10 - 19,30-39,2.3,0.0,3.2,1.3,0.9,4,-0.5,0.0,-1.7,0.7,1.2
250,10 - 19,40-49,1.4,0.0,2.4,0.5,0.9,4,0.5,0.0,-0.7,1.6,1.2
251,10 - 19,50-89,-0.0,0.0,0.9,-0.9,0.9,4,1.0,0.0,-0.2,2.2,1.2
252,20 - 29,1-9,-2.2,3.0,-1.3,-3.2,0.9,4,-3.5,3.0,-4.7,-2.3,1.2
253,20 - 29,10-19,6.1,4.0,7.0,5.2,0.9,4,5.7,4.0,4.5,6.9,1.2
254,20 - 29,20-29,3.7,0.0,4.7,2.8,0.9,4,3.0,0.0,1.9,4.2,1.2
255,20 - 29,30-39,-0.2,0.0,0.7,-1.2,0.9,4,-1.2,0.0,-2.4,-0.0,1.2
256,20 - 29,40-49,-5.6,0.0,-4.7,-6.6,0.9,4,-4.6,0.0,-5.8,-3.4,1.2
257,20 - 29,50-89,1.7,0.0,2.6,0.7,0.9,4,0.8,0.0,-0.4,2.0,1.2
258,30 - 39,1-9,-2.3,1.0,-1.4,-3.3,0.9,4,-2.8,1.0,-4.0,-1.6,1.2
259,30 - 39,10-19,23.7,25.0,24.6,22.7,0.9,4,23.6,25.0,22.4,24.8,1.2
260,30 - 39,20-29,4.3,5.0,5.3,3.4,0.9,4,3.3,5.0,2.1,4.5,1.2
261,30 - 39,30-39,-0.6,1.0,0.4,-1.5,0.9,4,-0.2,1.0,-1.4,1.0,1.2
262,30 - 39,40-49,1.1,0.0,2.0,0.1,0.9,4,2.2,0.0,1.1,3.4,1.2
263,30 - 39,50-89,3.6,0.0,4.5,2.7,0.9,4,1.0,0.0,-0.2,2.2,1.2
264,40 - 49,1-9,17.7,22.0,18.6,16.7,0.9,4,17.0,22.0,15.8,18.1,1.2
