,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
59,90 - 99,50-89,-3.3,0.0,1.4,-8.0,4.7,0,,,,,
60,0 - 9,1-9,6.3,4.0,8.7,4.0,2.4,1,8.6,4.0,3.9,13.3,4.7
61,0 - 9,10-19,6.4,0.0,8.8,4.1,2.4,1,9.2,0.0,4.5,13.9,4.7
62,0 - 9,20-29,3.2,0.0,5.6,0.8,2.4,1,4.5,0.0,-0.2,9.2,4.7
63,0 - 9,30-39,2.3,0.0,4.7,-0.1,2.4,1,0.2,0.0,-4.5,4.9,4.7
64,0 - 9,40-49,-2.8,0.0,-0.4,-5.1,2.4,1,-2.5,0.0,-7.3,2.2,4.7
65,0 - 9,50-89,-7.2,0.0,-4.8,-9.5,2.4,1,-12.6,0.0,-17.3,-7.9,4.7
66,10 - 19,1-9,2.6,3.0,5.0,0.3,2.4,1,2.3,3.0,-2.4,7.0,4.7
67,10 - 19,10-19,1.5,1.0,3.8,-0.9,2.4,1,1.2,1.0,-3.6,5.9,4.7
68,10 - 19,20-29,1.6,0.0,4.0,-0.7,2.4,1,-0.1,0.0,-4.9,4.6,4.7
69,10 - 19,30-39,0.3,0.0,2.6,-2.1,2.4,1,0.4,0.0,-4.3,5.1,4.7
70,10 - 19,40-49,3.7,0.0,6.0,1.3,2.4,1,0.3,0.0,-4.4,5.0,4.7
71,10 - 19,50-89,2.2,0.0,4.6,-0.1,2.4,1,2.5,0.0,-2.3,7.2,4.7
72,20 - 29,1-9,11.9,11.0,14.3,9.6,2.4,1,11.9,11.0,7.2,16.6,4.7
73,20 - 29,10-19,5.0,5.0,7.3,2.6,2.4,1,4.5,5.0,-0.2,9.2,4.7
74,20 - 29,20-29,2.3,2.0,4.7,-0.0,2.4,1,0.2,2.0,-4.5,4.9,4.7
75,20 - 29,30-39,7.5,1.0,9.9,5.1,2.4,1,10.8,1.0,6.1,15.6,4.7
76,20 - 29,40-49,-1.5,0.0,0.8,-3.9,2.4,1,-1.3,0.0,-6.1,3.4,4.7
77,20 - 29,50-89,-3.5,0.0,-1.2,-5.9,2.4,1,-2.8,0.0,-7.5,2.0,4.7
78,30 - 39,1-9,9.8,11.0,12.2,7.4,2.4,1,22.2,11.0,17.5,27.0,4.7
79,30 - 39,10-19,19.2,20.0,21.5,16.8,2.4,1,15.5,20.0,10.7,20.2,4.7
80,30 - 39,20-29,8.3,9.0,10.6,5.9,2.4,1,7.5,9.0,2.8,12.2,4.7
81,30 - 39,30-39,7.3,2.0,9.7,5.0,2.4,1,-4.5,2.0,-9.2,0.2,4.7
82,30 - 39,40-49,4.4,0.0,6.8,2.1,2.4,1,-2.7,0.0,-7.4,2.0,4.7
83,30 - 39,50-89,-0.7,1.0,1.6,-3.1,2.4,1,0.2,1.0,-4.5,4.9,4.7
84,40 - 49,1-9,28.0,27.0,30.4,25.7,2.4,1,25.8,27.0,21.1,30.5,4.7
85,40 - 49,10-19,59.6,55.0,61.9,57.2,2.4,1,66.6,55.0,61.9,71.3,4.7
86,40 - 49,20-29,21.9,26.0,24.2,19.5,2.4,1,16.5,26.0,11.8,21.2,4.7
87,40 - 49,30-39,7.6,3.0,9.9,5.2,2.4,1,1.8,3.0,-2.9,6.5,4.7
88,40 - 49,40-49,0.6,0.0,2.9,-1.8,2.4,1,-0.9,0.0,-5.6,3.8,4.7
89,40 - 49,50-89,-0.5,1.0,1.9,-2.9,2.4,1,3.5,1.0,-1.2,8.2,4.7
90,50 - 59,1-9,31.1,32.0,33.5,28.8,2.4,1,30.5,32.0,25.8,35.2,4.7
91,50 - 59,10-19,68.9,80.0,71.3,66.6,2.4,1,79.5,80.0,74.8,84.2,4.7
92,50 - 59,20-29,38.3,33.0,40.7,36.0,2.4,1,30.9,33.0,26.2,35.7,4.7
93,50 - 59,30-39,13.9,10.0,16.2,11.5,2.4,1,13.1,10.0,8.4,17.8,4.7
94,50 - 59,40-49,2.1,3.0,4.5,-0.2,2.4,1,4.1,3.0,-0.6,8.8,4.7
95,50 - 59,50-89,-2.9,0.0,-0.6,-5.3,2.4,1,-6.6,0.0,-11.3,-1.9,4.7
96,60 - 69,1-9,36.9,36.0,39.3,34.6,2.4,1,39.0,36.0,34.3,43.7,4.7
97,60 - 69,10-19,84.5,89.0,86.9,82.2,2.4,1,79.8,89.0,75.1,84.6,4.7
98,60 - 69,20-29,58.1,58.0,60.4,55.7,2.4,1,57.7,58.0,53.0,62.4,4.7
99,60 - 69,30-39,18.3,15.0,20.6,15.9,2.4,1,17.9,15.0,13.2,22.6,4.7
100,60 - 69,40-49,4.8,2.0,7.2,2.5,2.4,1,14.6,2.0,9.9,19.3,4.7
101,60 - 69,50-89,2.7,2.0,5.1,0.3,2.4,1,2.6,2.0,-2.1,7.3,4.7
102,70 - 79,1-9,47.9,50.0,50.3,45.6,2.4,1,49.6,50.0,44.9,54.3,4.7
103,70 - 79,10-19,141.3,145.0,143.7,139.0,2.4,1,141.7,145.0,137.0,146.5,4.7
104,70 - 79,20-29,47.0,46.0,49.4,44.7,2.4,1,47.0,46.0,42.3,51.7,4.7
105,70 - 79,30-39,13.0,12.0,15.4,10.7,2.4,1,9.2,12.0,4.5,13.9,4.7
106,70 - 79,40-49,-5.5,1.0,-3.2,-7.9,2.4,1,-3.0,1.0,-7.7,1.7,4.7
107,70 - 79,50-89,0.9,1.0,3.2,-1.5,2.4,1,1.3,1.0,-3.5,6.0,4.7
108,80 - 89,1-9,42.0,41.0,44.3,39.6,2.4,1,43.1,41.0,38.4,47.8,4.7
109,80 - 89,10-19,104.0,101.0,106.4,101.7,2.4,1,108.0,101.0,103.3,112.8,4.7
110,80 - 89,20-29,33.4,31.0,35.8,31.1,2.4,1,38.3,31.0,33.5,43.0,4.7
111,80 - 89,30-39,-2.4,2.0,-0.0,-4.7,2.4,1,1.0,2.0,-3.7,5.8,4.7
112,80 - 89,40-49,-0.4,1.0,2.0,-2.8,2.4,1,1.7,1.0,-3.0,6.4,4.7
113,80 - 89,50-89,0.9,0.0,3.2,-1.5,2.4,1,1.3,0.0,-3.4,6.0,4.7
114,90 - 99,1-9,10.1,10.0,12.4,7.7,2.4,1,9.8,10.0,5.1,14.5,4.7
115,90 - 99,10-19,2.4,10.0,4.8,0.1,2.4,1,-3.4,10.0,-8.2,1.3,4.7
116,90 - 99,20-29,4.9,6.0,7.2,2.5,2.4,1,-0.7,6.0,-5.4,4.1,4.7
117,90 - 99,30-39,2.7,1.0,5.1,0.4,2.4,1,0.5,1.0,-4.2,5.2,4.7
118,90 - 99,40-49,-0.4,0.0,2.0,-2.7,2.4,1,-0.5,0.0,-5.2,4.2,4.7
119,90 - 99,50-89,-0.5,0.0,1.9,-2.8,2.4,1,-3.3,0.0,-8.0,1.4,4.7
120,0 - 9,1-9,5.6,4.0,7.2,4.1,1.6,2,6.3,4.0,4.0,8.7,2.4
121,0 - 9,10-19,4.1,0.0,5.7,2.5,1.6,2,6.4,0.0,4.1,8.8,2.4
122,0 - 9,20-29,2.2,0.0,3.8,0.6,1.6,2,3.2,0.0,0.8,5.6,2.4
123,0 - 9,30-39,2.3,0.0,3.8,0.7,1.6,2,2.3,0.0,-0.1,4.7,2.4
124,0 - 9,40-49,0.4,0.0,1.9,-1.2,1.6,2,-2.8,0.0,-5.1,-0.4,2.4
125,0 - 9,50-89,-5.2,0.0,-3.7,-6.8,1.6,2,-7.2,0.0,-9.5,-4.8,2.4
126,10 - 19,1-9,2.7,3.0,4.3,1.1,1.6,2,2.6,3.0,0.3,5.0,2.4
127,10 - 19,10-19,1.6,1.0,3.2,0.0,1.6,2,1.5,1.0,-0.9,3.8,2.4
128,10 - 19,20-29,-0.0,0.0,1.6,-1.6,1.6,2,1.6,0.0,-0.7,4.0,2.4
129,10 - 19,30-39,-3.0,0.0,-1.4,-4.6,1.6,2,0.3,0.0,-2.1,2.6,2.4
130,10 - 19,40-49,1.4,0.0,3.0,-0.1,1.6,2,3.7,0.0,1.3,6.0,2.4
131,10 - 19,50-89,0.7,0.0,2.3,-0.9,1.6,2,2.2,0.0,-0.1,4.6,2.4
132,20 - 29,1-9,11.9,11.0,13.5,10.4,1.6,2,11.9,11.0,9.6,14.3,2.4
133,20 - 29,10-19,4.4,5.0,6.0,2.8,1.6,2,5.0,5.0,2.6,7.3,2.4
134,20 - 29,20-29,5.6,2.0,7.1,4.0,1.6,2,2.3,2.0,-0.0,4.7,2.4
135,20 - 29,30-39,6.8,1.0,8.4,5.3,1.6,2,7.5,1.0,5.1,9.9,2.4
136,20 - 29,40-49,-0.7,0.0,0.9,-2.3,1.6,2,-1.5,0.0,-3.9,0.8,2.4
137,20 - 29,50-89,-2.8,0.0,-1.2,-4.4,1.6,2,-3.5,0.0,-5.9,-1.2,2.4
138,30 - 39,1-9,10.6,11.0,12.2,9.1,1.6,2,9.8,11.0,7.4,12.2,2.4
139,30 - 39,10-19,20.1,20.0,21.6,18.5,1.6,2,19.2,20.0,16.8,21.5,2.4
140,30 - 39,20-29,6.3,9.0,7.8,4.7,1.6,2,8.3,9.0,5.9,10.6,2.4
141,30 - 39,30-39,6.4,2.0,8.0,4.9,1.6,2,7.3,2.0,5.0,9.7,2.4
142,30 - 39,40-49,4.6,0.0,6.2,3.0,1.6,2,4.4,0.0,2.1,6.8,2.4
143,30 - 39,50-89,0.2,1.0,1.8,-1.4,1.6,2,-0.7,1.0,-3.1,1.6,2.4
144,40 - 49,1-9,29.1,27.0,30.7,27.6,1.6,2,28.0,27.0,25.7,30.4,2.4
145,40 - 49,10-19,60.6,55.0,62.1,59.0,1.6,2,59.6,55.0,57.2,61.9,2.4
146,40 - 49,20-29,22.9,26.0,24.4,21.3,1.6,2,21.9,26.0,19.5,24.2,2.4
147,40 - 49,30-39,3.7,3.0,5.2,2.1,1.6,2,7.6,3.0,5.2,9.9,2.4
148,40 - 49,40-49,-0.1,0.0,1.4,-1.7,1.6,2,0.6,0.0,-1.8,2.9,2.4
149,40 - 49,50-89,-1.2,1.0,0.4,-2.8,1.6,2,-0.5,1.0,-2.9,1.9,2.4
150,50 - 59,1-9,31.4,32.0,33.0,29.9,1.6,2,31.1,32.0,28.8,33.5,2.4
151,50 - 59,10-19,73.6,80.0,75.1,72.0,1.6,2,68.9,80.0,66.6,71.3,2.4
152,50 - 59,20-29,39.2,33.0,40.7,37.6,1.6,2,38.3,33.0,36.0,40.7,2.4
153,50 - 59,30-39,12.0,10.0,13.6,10.4,1.6,2,13.9,10.0,11.5,16.2,2.4
154,50 - 59,40-49,5.0,3.0,6.6,3.5,1.6,2,2.1,3.0,-0.2,4.5,2.4
155,50 - 59,50-89,-3.1,0.0,-1.5,-4.6,1.6,2,-2.9,0.0,-5.3,-0.6,2.4
156,60 - 69,1-9,35.5,36.0,37.1,33.9,1.6,2,36.9,36.0,34.6,39.3,2.4
157,60 - 69,10-19,85.3,89.0,86.9,83.7,1.6,2,84.5,89.0,82.2,86.9,2.4
158,60 - 69,20-29,54.3,58.0,55.9,52.7,1.6,2,58.1,58.0,55.7,60.4,2.4
159,60 - 69,30-39,16.4,15.0,18.0,14.8,1.6,2,18.3,15.0,15.9,20.6,2.4
160,60 - 69,40-49,3.6,2.0,5.2,2.0,1.6,2,4.8,2.0,2.5,7.2,2.4
161,60 - 69,50-89,2.5,2.0,4.0,0.9,1.6,2,2.7,2.0,0.3,5.1,2.4
162,70 - 79,1-9,44.6,50.0,46.1,43.0,1.6,2,47.9,50.0,45.6,50.3,2.4
163,70 - 79,10-19,144.1,145.0,145.7,142.5,1.6,2,141.3,145.0,139.0,143.7,2.4
164,70 - 79,20-29,45.9,46.0,47.4,44.3,1.6,2,47.0,46.0,44.7,49.4,2.4
165,70 - 79,30-39,11.8,12.0,13.3,10.2,1.6,2,13.0,12.0,10.7,15.4,2.4
166,70 - 79,40-49,-8.7,1.0,-7.1,-10.2,1.6,2,-5.5,1.0,-7.9,-3.2,2.4
167,70 - 79,50-89,0.2,1.0,1.8,-1.4,1.6,2,0.9,1.0,-1.5,3.2,2.4
168,80 - 89,1-9,41.8,41.0,43.4,40.2,1.6,2,42.0,41.0,39.6,44.3,2.4
169,80 - 89,10-19,103.1,101.0,104.6,101.5,1.6,2,104.0,101.0,101.7,106.4,2.4
170,80 - 89,20-29,33.6,31.0,35.2,32.0,1.6,2,33.4,31.0,31.1,35.8,2.4
171,80 - 89,30-39,-0.0,2.0,1.6,-1.6,1.6,2,-2.4,2.0,-4.7,-0.0,2.4
172,80 - 89,40-49,2.3,1.0,3.8,0.7,1.6,2,-0.4,1.0,-2.8,2.0,2.4
173,80 - 89,50-89,0.6,0.0,2.2,-0.9,1.6,2,0.9,0.0,-1.5,3.2,2.4
174,90 - 99,1-9,11.1,10.0,12.7,9.6,1.6,2,10.1,10.0,7.7,12.4,2.4
175,90 - 99,10-19,3.9,10.0,5.4,2.3,1.6,2,2.4,10.0,0.1,4.8,2.4
176,90 - 99,20-29,5.8,6.0,7.4,4.2,1.6,2,4.9,6.0,2.5,7.2,2.4
177,90 - 99,30-39,4.1,1.0,5.7,2.6,1.6,2,2.7,1.0,0.4,5.1,2.4
178,90 - 99,40-49,1.6,0.0,3.2,0.0,1.6,2,-0.4,0.0,-2.7,2.0,2.4
179,90 - 99,50-89,1.1,0.0,2.7,-0.5,1.6,2,-0.5,0.0,-2.8,1.9,2.4
180,0 - 9,1-9,5.2,4.0,6.4,4.0,1.2,3,5.6,4.0,4.1,7.2,1.6
181,0 - 9,10-19,2.9,0.0,4.1,1.7,1.2,3,4.1,0.0,2.5,5.7,1.6
182,0 - 9,20-29,2.8,0.0,3.9,1.6,1.2,3,2.2,0.0,0.6,3.8,1.6
183,0 - 9,30-39,1.6,0.0,2.8,0.5,1.2,3,2.3,0.0,0.7,3.8,1.6
184,0 - 9,40-49,-0.1,0.0,1.1,-1.3,1.2,3,0.4,0.0,-1.2,1.9,1.6
185,0 - 9,50-89,-5.9,0.0,-4.7,-7.1,1.2,3,-5.2,0.0,-6.8,-3.7,1.6
186,10 - 19,1-9,3.4,3.0,4.5,2.2,1.2,3,2.7,3.0,1.1,4.3,1.6
187,10 - 19,10-19,1.5,1.0,2.6,0.3,1.2,3,1.6,1.0,0.0,3.2,1.6
188,10 - 19,20-29,0.5,0.0,1.7,-0.7,1.2,3,-0.0,0.0,-1.6,1.6,1.6
189,10 - 19,30-39,-2.0,0.0,-0.8,-3.2,1.2,3,-3.0,0.0,-4.6,-1.4,1.6
190,10 - 19,40-49,1.1,0.0,2.3,-0.1,1.2,3,1.4,0.0,-0.1,3.0,1.6
191,10 - 19,50-89,-0.3,0.0,0.9,-1.5,1.2,3,0.7,0.0,-0.9,2.3,1.6
192,20 - 29,1-9,12.2,11.0,13.4,11.0,1.2,3,11.9,11.0,10.4,13.5,1.6
193,20 - 29,10-19,5.1,5.0,6.3,4.0,1.2,3,4.4,5.0,2.8,6.0,1.6
194,20 - 29,20-29,2.8,2.0,4.0,1.6,1.2,3,5.6,2.0,4.0,7.1,1.6
195,20 - 29,30-39,5.3,1.0,6.4,4.1,1.2,3,6.8,1.0,5.3,8.4,1.6
196,20 - 29,40-49,-0.3,0.0,0.8,-1.5,1.2,3,-0.7,0.0,-2.3,0.9,1.6
197,20 - 29,50-89,-1.6,0.0,-0.4,-2.7,1.2,3,-2.8,0.0,-4.4,-1.2,1.6
198,30 - 39,1-9,10.8,11.0,12.0,9.6,1.2,3,10.6,11.0,9.1,12.2,1.6
199,30 - 39,10-19,19.8,20.0,21.0,18.6,1.2,3,20.1,20.0,18.5,21.6,1.6
200,30 - 39,20-29,6.6,9.0,7.8,5.5,1.2,3,6.3,9.0,4.7,7.8,1.6
201,30 - 39,30-39,5.0,2.0,6.2,3.8,1.2,3,6.4,2.0,4.9,8.0,1.6
202,30 - 39,40-49,4.3,0.0,5.5,3.1,1.2,3,4.6,0.0,3.0,6.2,1.6
203,30 - 39,50-89,-1.2,1.0,0.0,-2.3,1.2,3,0.2,1.0,-1.4,1.8,1.6
204,40 - 49,1-9,29.0,27.0,30.2,27.8,1.2,3,29.1,27.0,27.6,30.7,1.6
205,40 - 49,10-19,58.9,55.0,60.1,57.7,1.2,3,60.6,55.0,59.0,62.1,1.6
206,40 - 49,20-29,25.4,26.0,26.6,24.2,1.2,3,22.9,26.0,21.3,24.4,1.6
207,40 - 49,30-39,2.6,3.0,3.8,1.4,1.2,3,3.7,3.0,2.1,5.2,1.6
208,40 - 49,40-49,-0.3,0.0,0.9,-1.4,1.2,3,-0.1,0.0,-1.7,1.4,1.6
209,40 - 49,50-89,-0.8,1.0,0.3,-2.0,1.2,3,-1.2,1.0,-2.8,0.4,1.6
210,50 - 59,1-9,30.6,32.0,31.8,29.4,1.2,3,31.4,32.0,29.9,33.0,1.6
211,50 - 59,10-19,78.0,80.0,79.2,76.8,1.2,3,73.6,80.0,72.0,75.1,1.6
212,50 - 59,20-29,37.9,33.0,39.1,36.7,1.2,3,39.2,33.0,37.6,40.7,1.6
213,50 - 59,30-39,13.1,10.0,14.3,11.9,1.2,3,12.0,10.0,10.4,13.6,1.6
214,50 - 59,40-49,4.8,3.0,6.0,3.6,1.2,3,5.0,3.0,3.5,6.6,1.6
215,50 - 59,50-89,-2.0,0.0,-0.8,-3.2,1.2,3,-3.1,0.0,-4.6,-1.5,1.6
216,60 - 69,1-9,35.0,36.0,36.2,33.9,1.2,3,35.5,36.0,33.9,37.1,1.6
217,60 - 69,10-19,85.8,89.0,86.9,84.6,1.2,3,85.3,89.0,83.7,86.9,1.6
218,60 - 69,20-29,54.3,58.0,55.5,53.1,1.2,3,54.3,58.0,52.7,55.9,1.6
219,60 - 69,30-39,16.5,15.0,17.7,15.3,1.2,3,16.4,15.0,14.8,18.0,1.6
220,60 - 69,40-49,4.2,2.0,5.4,3.1,1.2,3,3.6,2.0,2.0,5.2,1.6
221,60 - 69,50-89,1.7,2.0,2.8,0.5,1.2,3,2.5,2.0,0.9,4.0,1.6
222,70 - 79,1-9,45.7,50.0,46.9,44.6,1.2,3,44.6,50.0,43.0,46.1,1.6
223,70 - 79,10-19,146.6,145.0,147.7,145.4,1.2,3,144.1,145.0,142.5,145.7,1.6
224,70 - 79,20-29,44.9,46.0,46.0,43.7,1.2,3,45.9,46.0,44.3,47.4,1.6
225,70 - 79,30-39,11.9,12.0,13.1,10.7,1.2,3,11.8,12.0,10.2,13.3,1.6
226,70 - 79,40-49,-5.6,1.0,-4.4,-6.8,1.2,3,-8.7,1.0,-10.2,-7.1,1.6
227,70 - 79,50-89,-0.4,1.0,0.8,-1.6,1.2,3,0.2,1.0,-1.4,1.8,1.6
228,80 - 89,1-9,40.9,41.0,42.1,39.8,1.2,3,41.8,41.0,40.2,43.4,1.6
229,80 - 89,10-19,102.5,101.0,103.7,101.3,1.2,3,103.1,101.0,101.5,104.6,1.6
230,80 - 89,20-29,34.7,31.0,35.8,33.5,1.2,3,33.6,31.0,32.0,35.2,1.6
231,80 - 89,30-39,0.7,2.0,1.9,-0.4,1.2,3,-0.0,2.0,-1.6,1.6,1.6
232,80 - 89,40-49,0.7,1.0,1.9,-0.5,1.2,3,2.3,1.0,0.7,3.8,1.6
233,80 - 89,50-89,0.2,0.0,1.3,-1.0,1.2,3,0.6,0.0,-0.9,2.2,1.6
234,90 - 99,1-9,14.6,10.0,15.8,13.4,1.2,3,11.1,10.0,9.6,12.7,1.6
235,90 - 99,10-19,5.1,10.0,6.3,4.0,1.2,3,3.9,10.0,2.3,5.4,1.6
236,90 - 99,20-29,5.9,6.0,7.1,4.7,1.2,3,5.8,6.0,4.2,7.4,1.6
237,90 - 99,30-39,2.7,1.0,3.9,1.5,1.2,3,4.1,1.0,2.6,5.7,1.6
238,90 - 99,40-49,0.9,0.0,2.1,-0.3,1.2,3,1.6,0.0,0.0,3.2,1.6
239,90 - 99,50-89,-0.3,0.0,0.9,-1.5,1.2,3,1.1,0.0,-0.5,2.7,1.6
240,0 - 9,1-9,5.3,4.0,6.2,4.4,0.9,4,5.2,4.0,4.0,6.4,1.2
241,0 - 9,10-19,1.9,0.0,2.9,1.0,0.9,4,2.9,0.0,1.7,4.1,1.2
242,0 - 9,20-29,2.1,0.0,3.1,1.2,0.9,4,2.8,0.0,1.6,3.9,1.2
243,0 - 9,30-39,2.0,0.0,2.9,1.1,0.9,4,1.6,0.0,0.5,2.8,1.2
244,0 - 9,40-49,0.5,0.0,1.4,-0.4,0.9,4,-0.1,0.0,-1.3,1.1,1.2
245,0 - 9,50-89,-4.7,0.0,-3.7,-5.6,0.9,4,-5.9,0.0,-7.1,-4.7,1.2
246,10 - 19,1-9,3.0,3.0,3.9,2.1,0.9,4,3.4,3.0,2.2,4.5,1.2
247,10 - 19,10-19,2.3,1.0,3.3,1.4,0.9,4,1.5,1.0,0.3,2.6,1.2
248,10 - 19,20-29,-0.6,0.0,0.3,-1.5,0.9,4,0.5,0.0,-0.7,1.7,1.2
249,10 - 19,30-39,-1.8,0.0,-0.8,-2.7,0.9,4,-2.0,0.0,-3.2,-0.8,1.2
250,10 - 19,40-49,-0.8,0.0,0.1,-1.7,0.9,4,1.1,0.0,-0.1,2.3,1.2
251,10 - 19,50-89,-0.0,0.0,0.9,-1.0,0.9,4,-0.3,0.0,-1.5,0.9,1.2
252,20 - 29,1-9,12.1,11.0,13.0,11.1,0.9,4,12.2,11.0,11.0,13.4,1.2
253,20 - 29,10-19,4.9,5.0,5.8,4.0,0.9,4,5.1,5.0,4.0,6.3,1.2
254,20 - 29,20-29,2.3,2.0,3.3,1.4,0.9,4,2.8,2.0,1.6,4.0,1.2
255,20 - 29,30-39,4.7,1.0,5.7,3.8,0.9,4,5.3,1.0,4.1,6.4,1.2
256,20 - 29,40-49,-1.1,0.0,-0.1,-2.0,0.9,4,-0.3,0.0,-1.5,0.8,1.2
257,20 - 29,50-89,-0.9,0.0,0.1,-1.8,0.9,4,-1.6,0.0,-2.7,-0.4,1.2
258,30 - 39,1-9,10.4,11.0,11.4,9.5,0.9,4,10.8,11.0,9.6,12.0,1.2
259,30 - 39,10-19,21.8,20.0,22.7,20.8,0.9,4,19.8,20.0,18.6,21.0,1.2
260,30 - 39,20-29,6.8,9.0,7.8,5.9,0.9,4,6.6,9.0,5.5,7.8,1.2
261,30 - 39,30-39,6.1,2.0,7.0,5.1,0.9,4,5.0,2.0,3.8,6.2,1.2
262,30 - 39,40-49,4.5,0.0,5.5,3.6,0.9,4,4.3,0.0,3.1,5.5,1.2
263,30 - 39,50-89,-1.4,1.0,-0.4,-2.3,0.9,4,-1.2,1.0,-2.3,0.0,1.2
264,40 - 49,1-9,28.4,27.0,29.3,27.4,0.9,4,29.0,27.0,27.8,30.2,1.2
265,40 - 49,10-19,58.5,55.0,59.4,57.5,0.9,4,58.9,55.0,57.7,60.1,1.2
266,40 - 49,20-29,27.1,26.0,28.0,26.1,0.9,4,25.4,26.0,24.2,26.6,1.2
