,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
37,60 - 69,10-19,119.8,107.0,124.6,115.1,4.7,0,,,,,
38,60 - 69,20-29,43.7,44.0,48.4,38.9,4.7,0,,,,,
39,60 - 69,30-39,16.0,17.0,20.7,11.3,4.7,0,,,,,
40,60 - 69,40-49,5.8,4.0,10.5,1.1,4.7,0,,,,,
41,60 - 69,50-89,-3.0,3.0,1.7,-7.7,4.7,0,,,,,
42,70 - 79,1-9,52.6,50.0,57.3,47.9,4.7,0,,,,,
43,70 - 79,10-19,140.5,138.0,145.2,135.8,4.7,0,,,,,
44,70 - 79,20-29,60.1,62.0,64.8,55.4,4.7,0,,,,,
45,70 - 79,30-39,19.8,23.0,24.5,15.1,4.7,0,,,,,
46,70 - 79,40-49,1.8,2.0,6.5,-2.9,4.7,0,,,,,
47,70 - 79,50-89,0.7,2.0,5.4,-4.1,4.7,0,,,,,
48,80 - 89,1-9,22.8,26.0,27.5,18.0,4.7,0,,,,,
49,80 - 89,10-19,108.6,110.0,113.3,103.9,4.7,0,,,,,
50,80 - 89,20-29,39.9,36.0,44.6,35.2,4.7,0,,,,,
51,80 - 89,30-39,8.9,8.0,13.6,4.2,4.7,0,,,,,
52,80 - 89,40-49,5.9,1.0,10.6,1.2,4.7,0,,,,,
53,80 - 89,50-89,10.2,0.0,14.9,5.5,4.7,0,,,,,
54,90 - 99,1-9,0.6,4.0,5.3,-4.1,4.7,0,,,,,
55,90 - 99,10-19,16.9,16.0,21.6,12.2,4.7,0,,,,,
56,90 - 99,20-29,2.8,3.0,7.6,-1.9,4.7,0,,,,,
57,90 - 99,30-39,-0.7,0.0,4.0,-5.4,4.7,0,,,,,
58,90 - 99,40-49,2.2,0.0,6.9,-2.5,4.7,0,,,,,
59,90 - 99,50-89,3.5,0.0,8.2,-1.2,4.7,0,,,,,
60,0 - 9,1-9,7.3,4.0,9.7,5.0,2.4,1,9.1,4.0,4.4,13.8,4.7
61,0 - 9,10-19,-2.5,0.0,-0.2,-4.9,2.4,1,-1.4,0.0,-6.1,3.3,4.7
62,0 - 9,20-29,2.3,0.0,4.7,-0.1,2.4,1,3.4,0.0,-1.3,8.1,4.7
63,0 - 9,30-39,-5.3,0.0,-2.9,-7.6,2.4,1,-8.3,0.0,-13.0,-3.6,4.7
64,0 - 9,40-49,-6.7,0.0,-4.4,-9.1,2.4,1,-5.1,0.0,-9.8,-0.4,4.7
65,0 - 9,50-89,4.5,0.0,6.9,2.2,2.4,1,0.7,0.0,-4.0,5.4,4.7
66,10 - 19,1-9,0.7,1.0,3.1,-1.6,2.4,1,0.4,1.0,-4.3,5.1,4.7
67,10 - 19,10-19,-0.3,1.0,2.1,-2.7,2.4,1,-0.3,1.0,-5.0,4.4,4.7
68,10 - 19,20-29,1.1,0.0,3.5,-1.2,2.4,1,0.9,0.0,-3.8,5.7,4.7
69,10 - 19,30-39,1.7,0.0,4.1,-0.6,2.4,1,-0.4,0.0,-5.2,4.3,4.7
70,10 - 19,40-49,1.5,0.0,3.8,-0.9,2.4,1,2.1,0.0,-2.6,6.8,4.7
71,10 - 19,50-89,0.4,0.0,2.7,-2.0,2.4,1,0.1,0.0,-4.6,4.8,4.7
72,20 - 29,1-9,11.5,10.0,13.8,9.1,2.4,1,11.1,10.0,6.4,15.9,4.7
73,20 - 29,10-19,11.1,6.0,13.4,8.7,2.4,1,19.1,6.0,14.4,23.8,4.7
74,20 - 29,20-29,3.7,2.0,6.0,1.3,2.4,1,5.4,2.0,0.7,10.1,4.7
75,20 - 29,30-39,-4.7,0.0,-2.3,-7.0,2.4,1,-0.6,0.0,-5.3,4.1,4.7
76,20 - 29,40-49,1.6,0.0,3.9,-0.8,2.4,1,4.7,0.0,-0.1,9.4,4.7
77,20 - 29,50-89,3.9,0.0,6.3,1.5,2.4,1,3.5,0.0,-1.2,8.2,4.7
78,30 - 39,1-9,8.1,7.0,10.5,5.8,2.4,1,8.9,7.0,4.2,13.6,4.7
79,30 - 39,10-19,17.0,16.0,19.4,14.7,2.4,1,19.1,16.0,14.4,23.8,4.7
80,30 - 39,20-29,6.8,4.0,9.2,4.5,2.4,1,6.1,4.0,1.4,10.8,4.7
81,30 - 39,30-39,-0.1,0.0,2.3,-2.4,2.4,1,1.8,0.0,-2.9,6.5,4.7
82,30 - 39,40-49,-2.2,0.0,0.2,-4.5,2.4,1,0.3,0.0,-4.4,5.0,4.7
83,30 - 39,50-89,-1.1,1.0,1.3,-3.4,2.4,1,-3.6,1.0,-8.3,1.1,4.7
84,40 - 49,1-9,29.0,28.0,31.3,26.6,2.4,1,27.3,28.0,22.6,32.0,4.7
85,40 - 49,10-19,43.9,47.0,46.3,41.5,2.4,1,44.2,47.0,39.5,48.9,4.7
86,40 - 49,20-29,19.3,17.0,21.7,17.0,2.4,1,18.9,17.0,14.2,23.6,4.7
87,40 - 49,30-39,9.8,2.0,12.2,7.5,2.4,1,16.9,2.0,12.1,21.6,4.7
88,40 - 49,40-49,-4.3,1.0,-1.9,-6.6,2.4,1,-1.2,1.0,-6.0,3.5,4.7
89,40 - 49,50-89,0.9,0.0,3.3,-1.4,2.4,1,1.4,0.0,-3.3,6.1,4.7
90,50 - 59,1-9,35.4,31.0,37.8,33.1,2.4,1,32.9,31.0,28.2,37.6,4.7
91,50 - 59,10-19,99.9,95.0,102.2,97.5,2.4,1,101.9,95.0,97.2,106.6,4.7
92,50 - 59,20-29,31.6,31.0,33.9,29.2,2.4,1,29.8,31.0,25.1,34.5,4.7
93,50 - 59,30-39,5.9,7.0,8.2,3.5,2.4,1,4.7,7.0,0.0,9.5,4.7
94,50 - 59,40-49,-0.5,4.0,1.9,-2.8,2.4,1,3.3,4.0,-1.4,8.0,4.7
95,50 - 59,50-89,3.8,1.0,6.2,1.4,2.4,1,3.3,1.0,-1.4,8.0,4.7
96,60 - 69,1-9,27.8,28.0,30.2,25.5,2.4,1,27.3,28.0,22.6,32.0,4.7
97,60 - 69,10-19,113.7,107.0,116.0,111.3,2.4,1,119.8,107.0,115.1,124.6,4.7
98,60 - 69,20-29,41.3,44.0,43.7,39.0,2.4,1,43.7,44.0,38.9,48.4,4.7
99,60 - 69,30-39,13.1,17.0,15.4,10.7,2.4,1,16.0,17.0,11.3,20.7,4.7
100,60 - 69,40-49,5.2,4.0,7.5,2.8,2.4,1,5.8,4.0,1.1,10.5,4.7
101,60 - 69,50-89,-0.1,3.0,2.3,-2.4,2.4,1,-3.0,3.0,-7.7,1.7,4.7
102,70 - 79,1-9,47.1,50.0,49.4,44.7,2.4,1,52.6,50.0,47.9,57.3,4.7
103,70 - 79,10-19,139.8,138.0,142.1,137.4,2.4,1,140.5,138.0,135.8,145.2,4.7
104,70 - 79,20-29,58.7,62.0,61.1,56.4,2.4,1,60.1,62.0,55.4,64.8,4.7
105,70 - 79,30-39,15.1,23.0,17.5,12.8,2.4,1,19.8,23.0,15.1,24.5,4.7
106,70 - 79,40-49,0.9,2.0,3.3,-1.4,2.4,1,1.8,2.0,-2.9,6.5,4.7
107,70 - 79,50-89,0.5,2.0,2.8,-1.9,2.4,1,0.7,2.0,-4.1,5.4,4.7
108,80 - 89,1-9,21.0,26.0,23.4,18.7,2.4,1,22.8,26.0,18.0,27.5,4.7
109,80 - 89,10-19,110.7,110.0,113.0,108.3,2.4,1,108.6,110.0,103.9,113.3,4.7
110,80 - 89,20-29,37.6,36.0,39.9,35.2,2.4,1,39.9,36.0,35.2,44.6,4.7
111,80 - 89,30-39,7.3,8.0,9.6,4.9,2.4,1,8.9,8.0,4.2,13.6,4.7
112,80 - 89,40-49,3.5,1.0,5.9,1.2,2.4,1,5.9,1.0,1.2,10.6,4.7
113,80 - 89,50-89,4.0,0.0,6.3,1.6,2.4,1,10.2,0.0,5.5,14.9,4.7
114,90 - 99,1-9,2.2,4.0,4.6,-0.1,2.4,1,0.6,4.0,-4.1,5.3,4.7
115,90 - 99,10-19,16.9,16.0,19.3,14.6,2.4,1,16.9,16.0,12.2,21.6,4.7
116,90 - 99,20-29,7.8,3.0,10.1,5.4,2.4,1,2.8,3.0,-1.9,7.6,4.7
117,90 - 99,30-39,-0.9,0.0,1.4,-3.3,2.4,1,-0.7,0.0,-5.4,4.0,4.7
118,90 - 99,40-49,-0.2,0.0,2.1,-2.6,2.4,1,2.2,0.0,-2.5,6.9,4.7
119,90 - 99,50-89,7.0,0.0,9.4,4.7,2.4,1,3.5,0.0,-1.2,8.2,4.7
120,0 - 9,1-9,5.9,4.0,7.4,4.3,1.6,2,7.3,4.0,5.0,9.7,2.4
121,0 - 9,10-19,-2.7,0.0,-1.1,-4.3,1.6,2,-2.5,0.0,-4.9,-0.2,2.4
122,0 - 9,20-29,2.4,0.0,4.0,0.8,1.6,2,2.3,0.0,-0.1,4.7,2.4
123,0 - 9,30-39,-1.3,0.0,0.3,-2.8,1.6,2,-5.3,0.0,-7.6,-2.9,2.4
124,0 - 9,40-49,-7.7,0.0,-6.2,-9.3,1.6,2,-6.7,0.0,-9.1,-4.4,2.4
125,0 - 9,50-89,2.3,0.0,3.8,0.7,1.6,2,4.5,0.0,2.2,6.9,2.4
126,10 - 19,1-9,-0.6,1.0,1.0,-2.1,1.6,2,0.7,1.0,-1.6,3.1,2.4
127,10 - 19,10-19,2.7,1.0,4.3,1.2,1.6,2,-0.3,1.0,-2.7,2.1,2.4
128,10 - 19,20-29,-0.0,0.0,1.5,-1.6,1.6,2,1.1,0.0,-1.2,3.5,2.4
129,10 - 19,30-39,0.8,0.0,2.3,-0.8,1.6,2,1.7,0.0,-0.6,4.1,2.4
130,10 - 19,40-49,-1.6,0.0,-0.0,-3.2,1.6,2,1.5,0.0,-0.9,3.8,2.4
131,10 - 19,50-89,-0.6,0.0,1.0,-2.1,1.6,2,0.4,0.0,-2.0,2.7,2.4
132,20 - 29,1-9,13.9,10.0,15.5,12.4,1.6,2,11.5,10.0,9.1,13.8,2.4
133,20 - 29,10-19,9.8,6.0,11.4,8.2,1.6,2,11.1,6.0,8.7,13.4,2.4
134,20 - 29,20-29,2.5,2.0,4.1,1.0,1.6,2,3.7,2.0,1.3,6.0,2.4
135,20 - 29,30-39,-5.5,0.0,-3.9,-7.1,1.6,2,-4.7,0.0,-7.0,-2.3,2.4
136,20 - 29,40-49,2.5,0.0,4.1,0.9,1.6,2,1.6,0.0,-0.8,3.9,2.4
137,20 - 29,50-89,1.3,0.0,2.9,-0.3,1.6,2,3.9,0.0,1.5,6.3,2.4
138,30 - 39,1-9,7.9,7.0,9.4,6.3,1.6,2,8.1,7.0,5.8,10.5,2.4
139,30 - 39,10-19,15.9,16.0,17.5,14.4,1.6,2,17.0,16.0,14.7,19.4,2.4
140,30 - 39,20-29,7.2,4.0,8.8,5.6,1.6,2,6.8,4.0,4.5,9.2,2.4
141,30 - 39,30-39,-0.1,0.0,1.5,-1.6,1.6,2,-0.1,0.0,-2.4,2.3,2.4
142,30 - 39,40-49,-1.5,0.0,0.1,-3.0,1.6,2,-2.2,0.0,-4.5,0.2,2.4
143,30 - 39,50-89,1.5,1.0,3.0,-0.1,1.6,2,-1.1,1.0,-3.4,1.3,2.4
144,40 - 49,1-9,27.8,28.0,29.4,26.3,1.6,2,29.0,28.0,26.6,31.3,2.4
145,40 - 49,10-19,41.3,47.0,42.9,39.7,1.6,2,43.9,47.0,41.5,46.3,2.4
146,40 - 49,20-29,19.0,17.0,20.6,17.5,1.6,2,19.3,17.0,17.0,21.7,2.4
147,40 - 49,30-39,6.5,2.0,8.1,5.0,1.6,2,9.8,2.0,7.5,12.2,2.4
148,40 - 49,40-49,-6.5,1.0,-4.9,-8.0,1.6,2,-4.3,1.0,-6.6,-1.9,2.4
149,40 - 49,50-89,-1.2,0.0,0.4,-2.8,1.6,2,0.9,0.0,-1.4,3.3,2.4
150,50 - 59,1-9,32.4,31.0,34.0,30.8,1.6,2,35.4,31.0,33.1,37.8,2.4
151,50 - 59,10-19,97.3,95.0,98.8,95.7,1.6,2,99.9,95.0,97.5,102.2,2.4
152,50 - 59,20-29,32.1,31.0,33.7,30.6,1.6,2,31.6,31.0,29.2,33.9,2.4
153,50 - 59,30-39,6.1,7.0,7.7,4.6,1.6,2,5.9,7.0,3.5,8.2,2.4
154,50 - 59,40-49,-0.6,4.0,0.9,-2.2,1.6,2,-0.5,4.0,-2.8,1.9,2.4
155,50 - 59,50-89,1.9,1.0,3.5,0.4,1.6,2,3.8,1.0,1.4,6.2,2.4
156,60 - 69,1-9,23.3,28.0,24.8,21.7,1.6,2,27.8,28.0,25.5,30.2,2.4
157,60 - 69,10-19,111.8,107.0,113.4,110.2,1.6,2,113.7,107.0,111.3,116.0,2.4
158,60 - 69,20-29,42.6,44.0,44.2,41.0,1.6,2,41.3,44.0,39.0,43.7,2.4
159,60 - 69,30-39,14.9,17.0,16.4,13.3,1.6,2,13.1,17.0,10.7,15.4,2.4
160,60 - 69,40-49,5.0,4.0,6.5,3.4,1.6,2,5.2,4.0,2.8,7.5,2.4
161,60 - 69,50-89,1.9,3.0,3.5,0.3,1.6,2,-0.1,3.0,-2.4,2.3,2.4
162,70 - 79,1-9,48.4,50.0,50.0,46.9,1.6,2,47.1,50.0,44.7,49.4,2.4
163,70 - 79,10-19,138.0,138.0,139.6,136.5,1.6,2,139.8,138.0,137.4,142.1,2.4
164,70 - 79,20-29,60.5,62.0,62.1,58.9,1.6,2,58.7,62.0,56.4,61.1,2.4
165,70 - 79,30-39,17.1,23.0,18.7,15.5,1.6,2,15.1,23.0,12.8,17.5,2.4
166,70 - 79,40-49,2.6,2.0,4.1,1.0,1.6,2,0.9,2.0,-1.4,3.3,2.4
167,70 - 79,50-89,1.2,2.0,2.7,-0.4,1.6,2,0.5,2.0,-1.9,2.8,2.4
168,80 - 89,1-9,24.6,26.0,26.2,23.0,1.6,2,21.0,26.0,18.7,23.4,2.4
169,80 - 89,10-19,110.4,110.0,111.9,108.8,1.6,2,110.7,110.0,108.3,113.0,2.4
170,80 - 89,20-29,39.5,36.0,41.0,37.9,1.6,2,37.6,36.0,35.2,39.9,2.4
171,80 - 89,30-39,4.7,8.0,6.3,3.1,1.6,2,7.3,8.0,4.9,9.6,2.4
172,80 - 89,40-49,1.0,1.0,2.6,-0.6,1.6,2,3.5,1.0,1.2,5.9,2.4
173,80 - 89,50-89,3.4,0.0,5.0,1.9,1.6,2,4.0,0.0,1.6,6.3,2.4
174,90 - 99,1-9,2.7,4.0,4.3,1.1,1.6,2,2.2,4.0,-0.1,4.6,2.4
175,90 - 99,10-19,17.7,16.0,19.3,16.2,1.6,2,16.9,16.0,14.6,19.3,2.4
176,90 - 99,20-29,6.0,3.0,7.6,4.4,1.6,2,7.8,3.0,5.4,10.1,2.4
177,90 - 99,30-39,-1.7,0.0,-0.1,-3.3,1.6,2,-0.9,0.0,-3.3,1.4,2.4
178,90 - 99,40-49,1.1,0.0,2.7,-0.4,1.6,2,-0.2,0.0,-2.6,2.1,2.4
179,90 - 99,50-89,3.0,0.0,4.5,1.4,1.6,2,7.0,0.0,4.7,9.4,2.4
180,0 - 9,1-9,5.6,4.0,6.8,4.4,1.2,3,5.9,4.0,4.3,7.4,1.6
181,0 - 9,10-19,-1.0,0.0,0.2,-2.2,1.2,3,-2.7,0.0,-4.3,-1.1,1.6
182,0 - 9,20-29,3.4,0.0,4.5,2.2,1.2,3,2.4,0.0,0.8,4.0,1.6
183,0 - 9,30-39,-0.6,0.0,0.6,-1.8,1.2,3,-1.3,0.0,-2.8,0.3,1.6
184,0 - 9,40-49,-6.4,0.0,-5.2,-7.5,1.2,3,-7.7,0.0,-9.3,-6.2,1.6
185,0 - 9,50-89,1.2,0.0,2.4,0.0,1.2,3,2.3,0.0,0.7,3.8,1.6
186,10 - 19,1-9,0.3,1.0,1.5,-0.9,1.2,3,-0.6,1.0,-2.1,1.0,1.6
187,10 - 19,10-19,1.9,1.0,3.1,0.7,1.2,3,2.7,1.0,1.2,4.3,1.6
188,10 - 19,20-29,0.3,0.0,1.5,-0.8,1.2,3,-0.0,0.0,-1.6,1.5,1.6
189,10 - 19,30-39,0.6,0.0,1.8,-0.6,1.2,3,0.8,0.0,-0.8,2.3,1.6
190,10 - 19,40-49,-0.3,0.0,0.9,-1.5,1.2,3,-1.6,0.0,-3.2,-0.0,1.6
191,10 - 19,50-89,-0.0,0.0,1.1,-1.2,1.2,3,-0.6,0.0,-2.1,1.0,1.6
192,20 - 29,1-9,11.8,10.0,12.9,10.6,1.2,3,13.9,10.0,12.4,15.5,1.6
193,20 - 29,10-19,9.8,6.0,11.0,8.6,1.2,3,9.8,6.0,8.2,11.4,1.6
194,20 - 29,20-29,4.3,2.0,5.5,3.1,1.2,3,2.5,2.0,1.0,4.1,1.6
195,20 - 29,30-39,-4.0,0.0,-2.8,-5.2,1.2,3,-5.5,0.0,-7.1,-3.9,1.6
196,20 - 29,40-49,-2.1,0.0,-0.9,-3.3,1.2,3,2.5,0.0,0.9,4.1,1.6
197,20 - 29,50-89,-1.3,0.0,-0.1,-2.5,1.2,3,1.3,0.0,-0.3,2.9,1.6
198,30 - 39,1-9,7.6,7.0,8.8,6.4,1.2,3,7.9,7.0,6.3,9.4,1.6
199,30 - 39,10-19,15.9,16.0,17.1,14.7,1.2,3,15.9,16.0,14.4,17.5,1.6
200,30 - 39,20-29,6.8,4.0,8.0,5.6,1.2,3,7.2,4.0,5.6,8.8,1.6
201,30 - 39,30-39,0.6,0.0,1.7,-0.6,1.2,3,-0.1,0.0,-1.6,1.5,1.6
202,30 - 39,40-49,-0.3,0.0,0.9,-1.4,1.2,3,-1.5,0.0,-3.0,0.1,1.6
203,30 - 39,50-89,1.0,1.0,2.2,-0.1,1.2,3,1.5,1.0,-0.1,3.0,1.6
204,40 - 49,1-9,27.7,28.0,28.9,26.5,1.2,3,27.8,28.0,26.3,29.4,1.6
205,40 - 49,10-19,43.2,47.0,44.4,42.0,1.2,3,41.3,47.0,39.7,42.9,1.6
206,40 - 49,20-29,18.6,17.0,19.8,17.5,1.2,3,19.0,17.0,17.5,20.6,1.6
207,40 - 49,30-39,5.6,2.0,6.8,4.4,1.2,3,6.5,2.0,5.0,8.1,1.6
208,40 - 49,40-49,-4.8,1.0,-3.6,-6.0,1.2,3,-6.5,1.0,-8.0,-4.9,1.6
209,40 - 49,50-89,-0.6,0.0,0.5,-1.8,1.2,3,-1.2,0.0,-2.8,0.4,1.6
210,50 - 59,1-9,32.3,31.0,33.5,31.2,1.2,3,32.4,31.0,30.8,34.0,1.6
211,50 - 59,10-19,95.6,95.0,96.8,94.4,1.2,3,97.3,95.0,95.7,98.8,1.6
212,50 - 59,20-29,30.4,31.0,31.6,29.2,1.2,3,32.1,31.0,30.6,33.7,1.6
213,50 - 59,30-39,6.7,7.0,7.9,5.5,1.2,3,6.1,7.0,4.6,7.7,1.6
214,50 - 59,40-49,0.2,4.0,1.4,-0.9,1.2,3,-0.6,4.0,-2.2,0.9,1.6
215,50 - 59,50-89,1.3,1.0,2.5,0.1,1.2,3,1.9,1.0,0.4,3.5,1.6
216,60 - 69,1-9,25.5,28.0,26.7,24.4,1.2,3,23.3,28.0,21.7,24.8,1.6
217,60 - 69,10-19,111.4,107.0,112.6,110.2,1.2,3,111.8,107.0,110.2,113.4,1.6
218,60 - 69,20-29,42.7,44.0,43.9,41.5,1.2,3,42.6,44.0,41.0,44.2,1.6
219,60 - 69,30-39,15.7,17.0,16.9,14.5,1.2,3,14.9,17.0,13.3,16.4,1.6
220,60 - 69,40-49,4.9,4.0,6.1,3.7,1.2,3,5.0,4.0,3.4,6.5,1.6
221,60 - 69,50-89,1.5,3.0,2.7,0.4,1.2,3,1.9,3.0,0.3,3.5,1.6
222,70 - 79,1-9,53.1,50.0,54.3,51.9,1.2,3,48.4,50.0,46.9,50.0,1.6
223,70 - 79,10-19,136.2,138.0,137.3,135.0,1.2,3,138.0,138.0,136.5,139.6,1.6
224,70 - 79,20-29,60.3,62.0,61.4,59.1,1.2,3,60.5,62.0,58.9,62.1,1.6
225,70 - 79,30-39,18.2,23.0,19.4,17.1,1.2,3,17.1,23.0,15.5,18.7,1.6
226,70 - 79,40-49,3.2,2.0,4.4,2.0,1.2,3,2.6,2.0,1.0,4.1,1.6
227,70 - 79,50-89,1.3,2.0,2.4,0.1,1.2,3,1.2,2.0,-0.4,2.7,1.6
228,80 - 89,1-9,24.6,26.0,25.8,23.4,1.2,3,24.6,26.0,23.0,26.2,1.6
229,80 - 89,10-19,111.2,110.0,112.4,110.0,1.2,3,110.4,110.0,108.8,111.9,1.6
230,80 - 89,20-29,39.1,36.0,40.3,38.0,1.2,3,39.5,36.0,37.9,41.0,1.6
231,80 - 89,30-39,5.0,8.0,6.2,3.9,1.2,3,4.7,8.0,3.1,6.3,1.6
232,80 - 89,40-49,1.5,1.0,2.7,0.3,1.2,3,1.0,1.0,-0.6,2.6,1.6
233,80 - 89,50-89,2.2,0.0,3.4,1.0,1.2,3,3.4,0.0,1.9,5.0,1.6
234,90 - 99,1-9,6.0,4.0,7.1,4.8,1.2,3,2.7,4.0,1.1,4.3,1.6
235,90 - 99,10-19,16.8,16.0,17.9,15.6,1.2,3,17.7,16.0,16.2,19.3,1.6
236,90 - 99,20-29,5.5,3.0,6.6,4.3,1.2,3,6.0,3.0,4.4,7.6,1.6
237,90 - 99,30-39,0.2,0.0,1.4,-0.9,1.2,3,-1.7,0.0,-3.3,-0.1,1.6
238,90 - 99,40-49,1.1,0.0,2.3,-0.0,1.2,3,1.1,0.0,-0.4,2.7,1.6
239,90 - 99,50-89,2.1,0.0,3.3,0.9,1.2,3,3.0,0.0,1.4,4.5,1.6
240,0 - 9,1-9,4.6,4.0,5.5,3.6,0.9,4,5.6,4.0,4.4,6.8,1.2
241,0 - 9,10-19,-1.1,0.0,-0.2,-2.1,0.9,4,-1.0,0.0,-2.2,0.2,1.2
242,0 - 9,20-29,2.6,0.0,3.5,1.6,0.9,4,3.4,0.0,2.2,4.5,1.2
243,0 - 9,30-39,0.3,0.0,1.3,-0.6,0.9,4,-0.6,0.0,-1.8,0.6,1.2
244,0 - 9,40-49,-4.9,0.0,-3.9,-5.8,0.9,4,-6.4,0.0,-7.5,-5.2,1.2
245,0 - 9,50-89,1.7,0.0,2.6,0.7,0.9,4,1.2,0.0,0.0,2.4,1.2
246,10 - 19,1-9,0.6,1.0,1.5,-0.4,0.9,4,0.3,1.0,-0.9,1.5,1.2
247,10 - 19,10-19,1.6,1.0,2.6,0.7,0.9,4,1.9,1.0,0.7,3.1,1.2
248,10 - 19,20-29,-0.2,0.0,0.8,-1.1,0.9,4,0.3,0.0,-0.8,1.5,1.2
249,10 - 19,30-39,0.7,0.0,1.6,-0.3,0.9,4,0.6,0.0,-0.6,1.8,1.2
250,10 - 19,40-49,-0.1,0.0,0.8,-1.1,0.9,4,-0.3,0.0,-1.5,0.9,1.2
251,10 - 19,50-89,0.8,0.0,1.8,-0.1,0.9,4,-0.0,0.0,-1.2,1.1,1.2
252,20 - 29,1-9,11.5,10.0,12.5,10.6,0.9,4,11.8,10.0,10.6,12.9,1.2
253,20 - 29,10-19,9.4,6.0,10.3,8.4,0.9,4,9.8,6.0,8.6,11.0,1.2
254,20 - 29,20-29,3.7,2.0,4.6,2.7,0.9,4,4.3,2.0,3.1,5.5,1.2
255,20 - 29,30-39,-2.9,0.0,-2.0,-3.8,0.9,4,-4.0,0.0,-5.2,-2.8,1.2
256,20 - 29,40-49,2.1,0.0,3.0,1.1,0.9,4,-2.1,0.0,-3.3,-0.9,1.2
257,20 - 29,50-89,0.4,0.0,1.3,-0.5,0.9,4,-1.3,0.0,-2.5,-0.1,1.2
258,30 - 39,1-9,8.9,7.0,9.8,7.9,0.9,4,7.6,7.0,6.4,8.8,1.2
259,30 - 39,10-19,14.2,16.0,15.2,13.3,0.9,4,15.9,16.0,14.7,17.1,1.2
260,30 - 39,20-29,4.2,4.0,5.2,3.3,0.9,4,6.8,4.0,5.6,8.0,1.2
261,30 - 39,30-39,-0.2,0.0,0.7,-1.2,0.9,4,0.6,0.0,-0.6,1.7,1.2
262,30 - 39,40-49,-0.5,0.0,0.4,-1.5,0.9,4,-0.3,0.0,-1.4,0.9,1.2
263,30 - 39,50-89,3.4,1.0,4.3,2.4,0.9,4,1.0,1.0,-0.1,2.2,1.2
264,40 - 49,1-9,28.2,28.0,29.2,27.3,0.9,4,27.7,28.0,26.5,28.9,1.2
265,40 - 49,10-19,44.2,47.0,45.1,43.2,0.9,4,43.2,47.0,42.0,44.4,1.2
266,40 - 49,20-29,20.2,17.0,21.1,19.2,0.9,4,18.6,17.0,17.5,19.8,1.2
